"","repl","mn_rch_rsc","sd_rch_rsc","mn_simp_rsc","sd_simp_rsc","mn_shan_rsc","sd_shan_rsc","mn_bc_rsc","sd_bc_rsc","d"
"1",0,3,0,0.642620834269668,0.0190273554169126,1.06085718711831,0.0317083050376074,0.185449728191445,0.0730990731284267,"HabSubsmpl_25"
"2",1,3,0,0.638977979396336,0.0197122418936856,1.05782635024643,0.0278753618331449,0.199811975274539,0.0802838590784658,"HabSubsmpl_25"
