"","repl","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","d"
"1",0,7.64,0.489897948556636,0.799697398685223,0.00491406176711998,1.73867289885162,0.0226108365089452,0.146813797742546,0.0823701040358196,0.588094650550284,"HabSubsmpl_25"
"2",1,7.56,0.711805216802087,0.810769412497049,0.0137510911540298,1.78940384263789,0.0791401339701115,0.316222317540335,0.22765277696922,0.588094650550284,"HabSubsmpl_25"
