"","repl","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","d"
"1",0,6,0,0.776812539906953,0.0143022222128469,1.60757825288736,0.0496306664251395,0.148008956587862,0.0891708478241652,0.475164830022634,"HabSubsmpl_25"
"2",1,8.44,0.650640709864771,0.826476046324548,0.0091649669264619,1.89092833457007,0.0486858392378458,0.183376682861234,0.0847393524092836,0.475164830022634,"HabSubsmpl_25"
