"","totp","eucp","intp","shrp","eucshrp","eucintp","shrintp","eucshrintp","unxp","eucp_cor","shrp_cor","intp_cor","eucshrp_cor","eucintp_cor","shrintp_cor","mneuc_p","mnint_p","mneuc_nonintp","mneuc_noneucp","mneuc_nonshrp","mneuc_noneucshrp","mnint_nonintp","mnint_noneucp","mnint_nonshrp","mnint_intp","mnint_eucp","mnint_shrp","mnint_eucshrp","mnint_eucintp","mnint_shrintp","mneuc_intp","mneuc_eucp","mneuc_shrp","mneuc_eucshrp","mneuc_eucintp","mneuc_shrintp","mnint_noneucintp","mneuc_noneucintp","mnint_onlyintp_spsort","mnint_onlyeucp_spsort","mnint_onlyshrp_rscasm","mnint_onlyeucp_rscasm","mneuc_onlyintp_spsort","mneuc_onlyeucp_spsort","mneuc_onlyshrp_rscasm","mneuc_onlyeucp_rscasm","mnint_noneucshrp","totn","eucn","intn","shrn","eucshrn","eucintn","shrintn","eucshrintn","unxn","eucn_cor","shrn_cor","intn_cor","eucshrn_cor","eucintn_cor","shrintn_cor","mneuc_n","mnint_n","mneuc_nonintn","mneuc_noneucn","mneuc_nonshrn","mneuc_noneucshrn","mnint_nonintn","mnint_noneucn","mnint_nonshrn","mnint_intn","mnint_eucn","mnint_shrn","mnint_eucshrn","mnint_eucintn","mnint_shrintn","mneuc_intn","mneuc_eucn","mneuc_shrn","mneuc_eucshrn","mneuc_eucintn","mneuc_shrintn","mnint_noneucintn","mneuc_noneucintn","mnint_onlyintn_spsort","mnint_onlyeucn_spsort","mnint_onlyshrn_rscasm","mnint_onlyeucn_rscasm","mneuc_onlyintn_spsort","mneuc_onlyeucn_spsort","mneuc_onlyshrn_rscasm","mneuc_onlyeucn_rscasm","mnint_noneucshrn","NA"
"1",9,0.388888888888889,0.277777777777778,1,0.388888888888889,0.0555555555555556,0.277777777777778,0.0555555555555556,0,0,0.388888888888889,0,0.333333333333333,0,0.222222222222222,0.430807530445188,-0.076941818342066,0.34281765774871,0.162703943615069,NA,"NaN","0.0370163469684545","-0.126851062484004","NaN","-0.385440038737418","-0.0132654733347772","-0.076941818342066","-0.0132654733347772","-0.445000925506851","-0.385440038737418","0.616782025048383","0.162703943615069","0.430807530445188","0.162703943615069","0.246630035877819","0.616782025048383","0.0152820772060176","0.562806156563543","-0.367668898338473","0.0913520213745468","-0.126851062484004","NaN","0.69058767754497","0.13765941444826","0.61511831110739","NaN","NaN","0.5","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0.828872395649442","0.412477122773083","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.412477122773083","0.412477122773083","0.412477122773083","0.412477122773083","0.412477122773083","0.412477122773083","0.828872395649442","0.828872395649442","0.828872395649442","0.828872395649442","0.828872395649442","0.828872395649442","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","HabSubsmpl_25"
