,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,n_nms,Ridx
0,0.20835311268383622,0.22121465859668712,0.1611508112372055,0.27336830713935545,0.20471526129127432,0.17776505999831724,0.28218305820890716,0.2670643033468657,0.2543752043490306,0.3014589698875726,0,0,H1,1
1,0.21659072984270225,0.21763826192989444,0.2699036299839144,0.15930617929481022,0.2371773394814204,0.2280959831543779,0.18111819695939047,0.20744836594638133,0.20272649736920817,0.14874900059172722,0,0,H2,2
2,0.3132651701830134,0.30992279031920017,0.28236122841822037,0.3436355497150554,0.29843783651642014,0.31064270275174305,0.3254126047281589,0.3085245237821889,0.314607899384281,0.34603731906859386,0,0,H3,3
3,0.17528800482914345,0.18378800469397277,0.1739108993902594,0.18560856425411437,0.1837781115476135,0.16237462576062514,0.20243857749670408,0.20682528106496595,0.19651507335702556,0.197472166317794,0,0,H4,4
4,0.23865958698048834,0.21443330093771826,0.2894571869098532,0.15792503667274102,0.23158678888534698,0.2869427246567778,0.127255426183289,0.13735485456168584,0.1637158021479036,0.11357820754158089,0,0,H5,5
5,0.2002579242918031,0.20732240732543927,0.2612425828682102,0.14081218613393562,0.2300135779866894,0.20473945110225147,0.17772881955136874,0.21133365250819322,0.19875546302740232,0.13670981331237106,0,0,H6,6
6,0.30122478989064877,0.2745267635566051,0.36856637508630813,0.19981404249789453,0.2975812960036429,0.357216234717721,0.17020819650605945,0.18681648604692888,0.21513382293090724,0.1483893978125408,0,0,H7,7
7,0.3139645749426481,0.32294573116772485,0.31980220117031255,0.31688481295838117,0.32559971827008993,0.3021060271062519,0.33735890158335086,0.34551048702098974,0.33414605416206666,0.3277810761662644,0,0,H8,8
8,0.19904645881755412,0.19057397615676644,0.2340620830837911,0.1519246632486159,0.2028755656163314,0.2201564396892568,0.14756516535137995,0.15941545712269803,0.16752129659472173,0.13253882442195133,0,0,H9,9
9,0.27344581201802515,0.26515154018719367,0.3083628095075518,0.2266167690260528,0.27742743690013777,0.29426796995563936,0.2225843858021123,0.2344930132246333,0.24238719035654296,0.20749533827348002,0,0,H10,10
10,0.2865059221980047,0.2948274533225658,0.24860675343021502,0.336628314058379,0.28146357851064147,0.2649131663213873,0.33961572225032083,0.32628527611231667,0.31855018976163113,0.3564569869898516,0,0,H11,11
11,0.3275833017805367,0.33533345142993,0.3125950262441839,0.3520288616286862,0.33030709661238916,0.3124462933570759,0.3623060968963932,0.3596838678612616,0.3511693748116367,0.36593204709165184,0,0,H12,12
12,0.21978909757220705,0.22764033309458892,0.2692388970630392,0.17378822305642255,0.2461628057040533,0.2202819594683022,0.20805269765468676,0.23656286285487826,0.22376649209551,0.1733475380101366,0,0,H13,13
13,0.1548405900427741,0.16568460369743232,0.15556165299810903,0.16529420645807122,0.16657731288762676,0.13897292441442377,0.18767985662425923,0.1944711331891789,0.18115781593764,0.17987252167586829,0,0,H14,14
14,0.25395797905448514,0.24914599448165345,0.2525120576023799,0.2505520022786999,0.24833848280302526,0.26072346718696143,0.24020293004719842,0.23664639067356913,0.24262677618816583,0.2443359746822064,0,0,H15,15
15,0.15250247052984386,0.1634900372154148,0.1411077132277783,0.1763701569357667,0.1599644656085727,0.13345552010546263,0.194577249436279,0.1956115232593394,0.1829044176162396,0.19386641376568273,0,0,H16,16
16,0.23399089554200714,0.23805024172539593,0.26871613075412565,0.2001800523957032,0.25097293994751435,0.23648832556479882,0.22127571868719945,0.2404324700596836,0.23322535413390566,0.19789409579058018,0,0,H17,17
17,0.23996508448416706,0.26118006829215246,0.2505543598908804,0.2503669363332832,0.2662800201957841,0.21116957442297937,0.29754910613519275,0.3152613704902445,0.28862319888496424,0.2768249003227321,0,0,H18,18
18,0.267463451405714,0.25399025999103,0.30020744424326956,0.21764405373633008,0.26517170668272577,0.29541594912041336,0.2022457949095989,0.2100292452381416,0.22439964252442737,0.191971216109918,0,0,H19,19
19,0.15760933371906516,0.16845897452021258,0.16195123088043903,0.1641044458273818,0.17067491072781296,0.14262000311727774,0.18783785281965987,0.1963784555410444,0.18282460046919344,0.17787669388882682,0,0,H20,20
20,0.15419635046468952,0.1601921064908496,0.20624574156496556,0.10342550083832741,0.17955668959305998,0.15807106453593814,0.1348645681802558,0.16352573125455705,0.15283163946697825,0.001,0,0,H21,21
21,0.26332725728036394,0.24586669789511129,0.30885215751507034,0.19538033470546795,0.2614863689751325,0.3003090129787282,0.17656550007267507,0.18814264366618105,0.20656651245718707,0.1614151586443193,0,0,H22,22
22,0.20461520128285704,0.2274127467943348,0.2110133817306345,0.22124655418507438,0.2310732827973374,0.1724519107078712,0.2701100869241186,0.2867417540013932,0.2584378967636925,0.2507975797394364,0,0,H23,23
23,0.22271595877882489,0.20132732311765056,0.2430870011620795,0.17823657733393794,0.20752889198405924,0.25934987885086347,0.14212618239749242,0.13923993700681686,0.1640926797622709,0.14458480239520607,0,0,H24,24
24,0.15706917456549352,0.14959705489276326,0.18752556386690056,0.11597632077517722,0.1602909413953551,0.1755826166262108,0.11197475806224609,0.12222098789044743,0.1293971716581611,0.001,0,0,H25,25
0,0.16197096641676553,0.21133387153350947,0.2350941627168022,0.2427802860290217,0.1716216890143375,0.23523616058230817,0.21408694651868884,0.2744557577224715,0.2680904982863793,0.16954841575233853,1,0,H1,1
1,0.289462982669894,0.3155347531397339,0.3294568791171653,0.3337402397749262,0.2942026236912946,0.3293483996833438,0.31705136712884985,0.35148061898911076,0.34782320397598543,0.29336813433031356,1,0,H2,2
2,0.44914359445570007,0.39434523036012425,0.49645313888971093,0.50886895342326,0.40496658858672785,0.4791228433562872,0.39714203762504324,0.5682833486130796,0.547691496113579,0.4316536217926792,1,0,H3,3
3,0.2720503004902925,0.25681427222329223,0.27976134693959764,0.2823260135333864,0.2611849851319125,0.2756703269568183,0.25734394743136674,0.2948390129040995,0.29028533170440607,0.2675719880978169,1,0,H4,4
4,0.28304566283324106,0.2653090820368374,0.33041248536913626,0.3396572591853524,0.2603984348986023,0.3205189768135625,0.2676745306054439,0.38248303897894376,0.3689179927922602,0.27511987913439134,1,0,H5,5
5,0.22344067996471417,0.2964942984406262,0.27154874922384187,0.27312340579374467,0.25337840712363263,0.27979280947701957,0.2978304233110186,0.27575442524510924,0.27927357798276237,0.23890181746321193,1,0,H6,6
6,0.41927598120660586,0.349097560925633,0.3580038901950263,0.3540362258666758,0.3944382119967505,0.3520968028817459,0.3471280908408663,0.34042494978256826,0.3402856143474555,0.40548724556134197,1,0,H7,7
7,0.16031576900490296,0.21438373530334895,0.20801148992469745,0.2111481307324489,0.17932418312814472,0.21249709574236061,0.21592338482241166,0.22199507385622524,0.22199704942310994,0.17090451777514373,1,0,H8,8
8,0.3899133526719531,0.32718075983444467,0.40892014086720085,0.41740229772095117,0.3484954499154658,0.3937789501163521,0.32878115742807257,0.4595433072825486,0.4435370549043766,0.37237475032583706,1,0,H9,9
9,0.2336608803537995,0.17817074376524475,0.19753700574068161,0.1964090938567289,0.21081186014249542,0.19121909353958755,0.17717489496631922,0.19471838456365648,0.19195530199455071,0.2218873539281366,1,0,H10,10
10,0.41536383026773604,0.32044419625514275,0.3366483544512606,0.33195981426157994,0.3806866456332055,0.32810300955155647,0.3179698064673621,0.3166105781789575,0.3155270711927703,0.396420131949778,1,0,H11,11
11,0.2867881789540827,0.25416729787415804,0.27909551256546816,0.280640583252282,0.2698286060886076,0.2735712624622658,0.2541988314148801,0.28961600112106084,0.285076273708617,0.27890998035791315,1,0,H12,12
12,0.5578572040209401,0.38165469697123805,0.3979518314912551,0.3870011083023741,0.49707459430429607,0.3839310197737956,0.376433519646846,0.34836196952938947,0.3493176346669399,0.5236652400453229,1,0,H13,13
13,0.20845557846856402,0.4061874469511867,0.32905454949034246,0.33174921049374684,0.2919909030295952,0.35265338971431937,0.4093659522012884,0.33179392427806864,0.34338855398888884,0.2509829936963452,1,0,H14,14
14,0.22879423974652627,0.41793736959317024,0.3195308936093462,0.31809378955934936,0.3151143744046487,0.3453958139224572,0.4198560842281669,0.3000108204715336,0.31640245571019454,0.27121424231765884,1,0,H15,15
15,0.1980382269992387,0.3850979809120521,0.3793300216521201,0.39283592203431006,0.25956228801684955,0.39267326899299165,0.3911662721844101,0.4423456682043524,0.4388484044425988,0.23352213384934886,1,0,H16,16
16,0.21005989278557888,0.3064886407456952,0.2724967722540668,0.274401728193821,0.24985409239513776,0.2835209706476009,0.3082037987638429,0.2770910669953166,0.28196538500190127,0.23054337339683298,1,0,H17,17
17,0.19996139056572057,0.001,0.11449731564638517,0.10973761850287153,0.1600701935646399,0.10444500138903616,0.001,0.001,0.001,0.1783983208352679,1,0,H18,18
