,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,savesteps
0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0
1,0.0010200251501823897,0.0010200645309532787,0.0010200993967027447,0.0010201014084900756,0.0010200136920665685,0.001020153665501422,0.0010200940100271588,0.0010201296219279896,0.0010200943191238116,0.0010200683060837287,50.0
2,0.0010404477053571164,0.0010405288447372651,0.0010406006926169122,0.0010406048336781281,0.001040424095295617,0.001040712521793646,0.0010405895909677283,0.001040662975374037,0.0010405902286259087,0.0010405366274378268,100.0
3,0.002785612493511374,0.0027952405120697825,0.002803880831843443,0.002804330978199306,0.0027827905921183125,0.002817302594104826,0.0028025320439502314,0.0028113462502957934,0.0028026160332129506,0.0027962102857183647,150.0
4,0.007273274863661183,0.007362499419793682,0.007445453958661202,0.007448570332928284,0.007246618133247099,0.007573646662115705,0.007432153636230755,0.007516516180511292,0.007433148272454908,0.007372651773091113,200.0
5,0.0178420600470253,0.018444200755226004,0.019056471568080723,0.01905738912341425,0.01765317846143801,0.019990520174224827,0.018951631233708837,0.019570106136264996,0.018962621090261284,0.018534063688959115,250.0
6,0.0381802427007899,0.0411647362459893,0.04489225218575886,0.044603382642449674,0.03713159373751414,0.050417408300161504,0.044156991901653925,0.047884785494919216,0.0442788487765246,0.04189650591451853,300.0
7,0.06474407415206933,0.07395509928159921,0.09106536523463697,0.08738814247846458,0.06068900140505311,0.1150203212630699,0.08678024707361551,0.10386430462767966,0.08787909385956344,0.07859049159544215,350.0
8,0.08365067060992473,0.09914929289087512,0.15267918086932897,0.13184363275424946,0.07375872710280537,0.2200140525778373,0.13476522562869092,0.18946389177201697,0.14094119986831247,0.11778532312321295,400.0
9,0.08736357739470002,0.10175063256684803,0.21701015395649342,0.15339056177912078,0.0714622121492604,0.3383868452577807,0.16727395058033268,0.2886098089595451,0.1871679354190714,0.14886122755802284,450.0
10,0.08046025605861233,0.08744927162577311,0.27658811376096765,0.1488414384685817,0.06115621461728384,0.43430980182401185,0.17918975721493913,0.37787811158951284,0.22023505314552685,0.1733863155927208,500.0
11,0.0692051186031323,0.06784192906599301,0.32994680389113856,0.13059576668741674,0.04917548983783923,0.49858567314880414,0.17940483017305497,0.4431813164321611,0.24280888225696576,0.1970001132768368,550.0
12,0.05714103418922282,0.04940836658123998,0.37759208693820917,0.10891830149200064,0.03795612271684894,0.5382484504141534,0.17646618957762042,0.4846486383407584,0.2587372809508624,0.22233762276548985,600.0
13,0.04580566496429446,0.034335116675915114,0.420112695472729,0.08847421597380047,0.028191977068660865,0.5616861431049313,0.17445744855524722,0.5086951611220292,0.2704944884617794,0.24886417532506327,650.0
14,0.035800771537317984,0.022909044675007522,0.45759427077837905,0.07076351787130629,0.020103895474658354,0.5749403861796932,0.17458696511457003,0.5214893989711744,0.2794069810318454,0.2746772826311003,700.0
15,0.027331848819430023,0.014723537637475578,0.48978157646933307,0.056029414050304364,0.013746827978985394,0.5818722222276485,0.1768072715167326,0.5273610292078229,0.2861934749967447,0.2979478009965419,750.0
16,0.020412993530413412,0.009145487571198638,0.5165200678920892,0.04407066398153422,0.009024876596308105,0.5848930475054688,0.18060928523663825,0.5290995250329136,0.2913015575053815,0.3175868890910389,800.0
17,0.0149417211912583,0.005513398600224172,0.5380253668804494,0.03453143939170054,0.005707836375310976,0.5855361370925782,0.18536841250493494,0.5284704138107891,0.2950689669967936,0.3333140048030659,850.0
18,0.010741981927216301,0.0032413120795440984,0.5548697382350147,0.027014278374901224,0.003493802895750124,0.5848006577929747,0.19050797048683493,0.526588736621155,0.29778398522560606,0.34542717849696686,900.0
19,0.0076023608449681205,0.0018671485451536023,0.5678173937727745,0.0211361316105545,0.002080136880746082,0.5833431667258707,0.19557660526314283,0.5241527728788783,0.2996977747472209,0.3545136034528367,950.0
20,0.005308400276376222,0.0010584389345578613,0.5776559971277485,0.016557914162852825,0.0012104234002716882,0.5815878199096635,0.20027147607791565,0.5215884529815399,0.30102127175259413,0.36122512562147063,1000.0
21,0.0036660953569627435,0.0,0.5856427865354356,0.012991717224331357,0.0,0.5798791056350545,0.20453277305076714,0.5191263861442147,0.3020708423889879,0.36649324238236447,1050.0
22,0.002506061999602236,0.0,0.5913314975062445,0.010211476187639526,0.0,0.5781441939338354,0.2081660012567659,0.5168502368340631,0.30268285948906254,0.3702272225826593,1100.0
23,0.0016990442567598866,0.0,0.5954560540396271,0.008044801414161081,0.0,0.5765909860289555,0.21114798090451192,0.5148956942431728,0.3030455581736709,0.3728222777863994,1150.0
24,0.0011444946946226353,0.0,0.5985333363297354,0.006352314802152187,0.0,0.575279873834554,0.21355904175093746,0.5132794105925587,0.3032736765754305,0.3746975096864538,1200.0
25,0.0,0.0,0.6011050620702122,0.00502406070956943,0.0,0.5741997297196229,0.21555117414787467,0.511958645032179,0.30351774897672845,0.37613904148144783,1250.0
26,0.0,0.0,0.6029478661081625,0.003979545933160555,0.0,0.5733116759549483,0.21713649237179336,0.5108730403227529,0.3036439696010831,0.3772541615620805,1300.0
27,0.0,0.0,0.6042887448058477,0.003157159186850673,0.0,0.5726001768945713,0.21835502959446768,0.5100129010494399,0.3036904299916164,0.37806794805806876,1350.0
28,0.0,0.0,0.6052990336249648,0.0025080684824412905,0.0,0.5720433376759814,0.21928941169664712,0.5093470460889986,0.30370752539161583,0.37867443566077413,1400.0
29,0.0,0.0,0.6060715498742026,0.001994601912902589,0.0,0.571613628453053,0.2200049423566917,0.5088374078534329,0.30371381492208666,0.3791353665767794,1450.0
30,0.0,0.0,0.6066668538244085,0.001587649624870929,0.0,0.5712846720798301,0.2205522079555214,0.5084497884163216,0.3037161287765862,0.3794899459166839,1500.0
31,0.0,0.0,0.60712762369831,0.0012646150670821996,0.0,0.571034063288905,0.22097033904109714,0.5081561826022667,0.30371698000495717,0.3797646690177742,1550.0
32,0.0,0.0,0.607485213530699,0.0010078723488821575,0.0,0.5708437624729997,0.22128953408942773,0.5079344749135677,0.30371729315557516,0.37997843200955855,1600.0
33,0.0,0.0,0.6080558845700907,0.0,0.0,0.5707474993338505,0.2215339804809526,0.5079322830591304,0.3037174083574121,0.3803107350266903,1650.0
34,0.0,0.0,0.6083123719622683,0.0,0.0,0.5706704783938966,0.2217162012060929,0.5078209970112443,0.30371745073782147,0.38049168116040183,1700.0
35,0.0,0.0,0.6084496879765303,0.0,0.0,0.5705905193455622,0.22185371473078055,0.5077062715304999,0.30371746632870555,0.38058515081020355,1750.0
36,0.0,0.0,0.6085335182320605,0.0,0.0,0.5705195811080646,0.22195905545103825,0.5076099292190792,0.30371747206427185,0.3806373917817754,1800.0
37,0.0,0.0,0.6085895404557704,0.0,0.0,0.5704615884070325,0.22204016985548697,0.5075335233616729,0.30371747417426864,0.38066939112894754,1850.0
38,0.0,0.0,0.6086292477827598,0.0,0.0,0.5704158650170308,0.22210266276595078,0.5074741855955478,0.3037174749504933,0.38069058556273433,1900.0
39,0.0,0.0,0.6086583988041232,0.0,0.0,0.5703803851129838,0.22215076330576275,0.5074284841891888,0.30371747523605025,0.38070544189249106,1950.0
40,0.0,0.0,0.6086802282825947,0.0,0.0,0.5703530460724409,0.22218774312512757,0.5073934001452447,0.30371747534110105,0.3807162465200328,2000.0
41,0.0,0.0,0.6086967527774912,0.0,0.0,0.5703320441341546,0.22221614585693394,0.5073664991936756,0.3037174753797469,0.3807242824117126,2050.0
42,0.0,0.0,0.6087093344232696,0.0,0.0,0.5703159313468926,0.22223794557814375,0.5073458804734676,0.30371747539396393,0.38073033773515624,2100.0
43,0.0,0.0,0.6087189438654043,0.0,0.0,0.5703035761706621,0.22225466939947114,0.5073300780012445,0.3037174753991941,0.38073493486561827,2150.0
44,0.0,0.0,0.6087262954877501,0.0,0.0,0.5702941043018639,0.2222674952462324,0.5073179664467625,0.3037174754011181,0.38073843974143073,2200.0
45,0.0,0.0,0.6087319248310119,0.0,0.0,0.5702868434263567,0.2222773297344027,0.5073086833188318,0.3037174754018258,0.3807411182460463,2250.0
46,0.0,0.0,0.6087362374652785,0.0,0.0,0.5702812775772159,0.22228486962087649,0.5073015678185449,0.3037174754020863,0.38074316795972,2300.0
47,0.0,0.0,0.6087395422374882,0.0,0.0,0.5702770110853854,0.2222906498569058,0.5072961136564362,0.3037174754021821,0.38074473767221145,2350.0
48,0.0,0.0,0.6087420750459397,0.0,0.0,0.5702737406185813,0.22229508090788413,0.5072919328732228,0.3037174754022173,0.38074594029590664,2400.0
49,0.0,0.0,0.6087440163644068,0.0,0.0,0.5702712336536206,0.2222984775994394,0.507288728146061,0.30371747540223026,0.380746861893767,2450.0
50,0.0,0.0,0.608745504386643,0.0,0.0,0.570269311950441,0.2223010813441095,0.5072862715925126,0.30371747540223487,0.3807475682273355,2500.0
51,0.0,0.0,0.6087466449825933,0.0,0.0,0.5702678388794298,0.22230307723337522,0.5072843885420049,0.3037174754022365,0.3807481096163455,2550.0
52,0.0,0.0,0.6087475192804138,0.0,0.0,0.570266709706954,0.22230460716479813,0.5072829451057324,0.3037174754022365,0.38074852459518227,2600.0
53,0.0,0.0,0.6087481894575835,0.0,0.0,0.5702658441491032,0.2223057799162518,0.5072818386530019,0.3037174754022365,0.38074884268622183,2650.0
54,0.0,0.0,0.6087487031713132,0.0,0.0,0.5702651806639853,0.2223066788736188,0.5072809905128809,0.3037174754022365,0.38074908651305844,2700.0
55,0.0,0.0,0.6087490969510005,0.0,0.0,0.5702646720765485,0.22230736795683748,0.5072803403804397,0.3037174754022365,0.3807492734149796,2750.0
56,0.0,0.0,0.6087493987971682,0.0,0.0,0.5702642822247678,0.22230789616356503,0.5072798420291375,0.3037174754022365,0.3807494166822369,2800.0
57,0.0,0.0,0.6087496301730351,0.0,0.0,0.570263983388733,0.22230830105257418,0.5072794600242211,0.3037174754022365,0.38074952650197286,2850.0
58,0.0,0.0,0.6087498075308794,0.0,0.0,0.5702637543198807,0.22230861141413635,0.5072791672033895,0.3037174754022365,0.3807496106829174,2900.0
59,0.0,0.0,0.6087499434819597,0.0,0.0,0.5702635787302681,0.22230884931706985,0.507278942745585,0.3037174754022365,0.38074967521073944,2950.0
60,0.0,0.0,0.6087500476932655,0.0,0.0,0.570263444134511,0.22230903167792512,0.5072787706906111,0.3037174754022365,0.3807497246736871,3000.0
61,0.0,0.0,0.6087501275748969,0.0,0.0,0.5702633409620628,0.22230917146384063,0.5072786388043429,0.3037174754022365,0.3807497625888353,3050.0
62,0.0,0.0,0.6087501888069683,0.0,0.0,0.570263261876728,0.2223092786145847,0.5072785377088518,0.3037174754022365,0.38074979165216183,3100.0
63,0.0,0.0,0.6087502357434909,0.0,0.0,0.5702632012550337,0.22230936074933766,0.5072784602155993,0.3037174754022365,0.38074981393023954,3150.0
64,0.0,0.0,0.6087502717219718,0.0,0.0,0.5702631547863791,0.22230942370846699,0.507278400814305,0.3037174754022365,0.38074983100717624,3200.0
65,0.0,0.0,0.6087502993007295,0.0,0.0,0.5702631191665318,0.22230947196881662,0.5072783552811375,0.3037174754022365,0.3807498440972505,3250.0
66,0.0,0.0,0.6087503204408055,0.0,0.0,0.570263091862677,0.22230950896204318,0.5072783203783775,0.3037174754022365,0.380749854131252,3300.0
67,0.0,0.0,0.6087503366454072,0.0,0.0,0.5702630709333225,0.22230953731863012,0.5072782936241983,0.3037174754022365,0.3807498618226652,3350.0
68,0.0,0.0,0.6087503490667966,0.0,0.0,0.570263054890245,0.2223095590549343,0.5072782731161901,0.3037174754022365,0.38074986771840197,3400.0
69,0.0,0.0,0.6087503585882216,0.0,0.0,0.5702630425926697,0.2223095757165627,0.5072782573960909,0.3037174754022365,0.3807498722376895,3450.0
70,0.0,0.0,0.6087503658867236,0.0,0.0,0.5702630331661521,0.2223095884882767,0.50727824534609,0.3037174754022365,0.38074987570188035,3500.0
71,0.0,0.0,0.6087503714812779,0.0,0.0,0.5702630259403998,0.22230959827823693,0.5072782361093466,0.3037174754022365,0.3807498783573027,3550.0
72,0.0,0.0,0.6087503757696976,0.0,0.0,0.5702630204016104,0.22230960578257986,0.5072782290290634,0.3037174754022365,0.3807498803927763,3600.0
73,0.0,0.0,0.6087503790569196,0.0,0.0,0.5702630161559367,0.22230961153491804,0.5072782236017811,0.3037174754022365,0.3807498819530373,3650.0
74,0.0,0.0,0.6087503815766886,0.0,0.0,0.5702630129014812,0.22230961594428403,0.5072782194415817,0.3037174754022365,0.3807498831490312,3700.0
75,0.0,0.0,0.6087503835081789,0.0,0.0,0.5702630104068283,0.22230961932421545,0.5072782162526449,0.3037174754022365,0.3807498840658019,3750.0
76,0.0,0.0,0.6087503849887328,0.0,0.0,0.5702630084945907,0.2223096219150496,0.5072782138082148,0.3037174754022365,0.3807498847685385,3800.0
77,0.0,0.0,0.6087503861236288,0.0,0.0,0.5702630070287943,0.22230962390101355,0.5072782119344743,0.3037174754022365,0.38074988530721027,3850.0
