"","repl","mn_rch_rsc","sd_rch_rsc","mn_simp_rsc","sd_simp_rsc","mn_shan_rsc","sd_shan_rsc","mn_bc_rsc","sd_bc_rsc","d"
"1",0,3,0,0.625186167355081,0.0448616672598493,1.03648698048532,0.0662566420912113,0.22893976728286,0.0995272239016316,"HabSubsmpl_25"
"2",1,3,0,0.636779086670662,0.0260836012864343,1.05368462632372,0.0382775475129591,0.217309979540277,0.0834256568384597,"HabSubsmpl_25"
