,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,sp_nms,Ridx
0,0.0,0.14302874482762112,0.3670435953339882,0.5020392145466515,0.1324298325664711,0.27339002260679485,0.6320381774069793,0.5810847184141207,0.42528798371146076,0.7368920028530317,0,0,S1,1
1,0.14302874482762112,0.0,0.46429818940171974,0.40491517948617795,0.12950625799781354,0.4129448851604873,0.5002169410899558,0.4395624152475985,0.28737400519056877,0.6210755360244814,0,0,S2,2
2,0.3670435953339882,0.46429818940171974,0.0,0.862777608079857,0.34309632809085455,0.23265027610515338,0.9568532935144399,0.8716169434426513,0.7392061410440274,1.0853564794271386,0,0,S3,3
3,0.5020392145466515,0.40491517948617795,0.862777608079857,0.0,0.5342262351743089,0.7582580266699909,0.24083595794507734,0.32270397886746466,0.2388853254851579,0.2511026279559864,0,0,S4,4
4,0.1324298325664711,0.12950625799781354,0.34309632809085455,0.5342262351743089,0.0,0.33944261012516713,0.6138302803493495,0.5345155771312948,0.39637241538476137,0.7451701379106043,0,0,S5,5
5,0.27339002260679485,0.4129448851604873,0.23265027610515338,0.7582580266699909,0.33944261012516713,0.0,0.90482166969029,0.8524924197185634,0.698444402220749,1.0016085006968518,0,0,S6,6
6,0.6320381774069793,0.5002169410899558,0.9568532935144399,0.24083595794507734,0.6138302803493495,0.90482166969029,0.0,0.14575235035088763,0.21788447854826778,0.18047083398507333,0,0,S7,7
7,0.5810847184141207,0.4395624152475985,0.8716169434426513,0.32270397886746466,0.5345155771312948,0.8524924197185634,0.14575235035088763,0.0,0.1625191829699695,0.3261576061227294,0,0,S8,8
8,0.42528798371146076,0.28737400519056877,0.7392061410440274,0.2388853254851579,0.39637241538476137,0.698444402220749,0.21788447854826778,0.1625191829699695,0.0,0.36708036519736914,0,0,S9,9
9,0.7368920028530317,0.6210755360244814,1.0853564794271386,0.2511026279559864,0.7451701379106043,1.0016085006968518,0.18047083398507333,0.3261576061227294,0.36708036519736914,0.0,0,0,S10,10
0,0.0,0.9904884579722367,0.8106391724231976,0.8670411755771398,0.39639693109071844,0.885712029737329,1.0122772127846522,1.087280073172858,1.0679431844287655,0.20563989257759266,1,0,S1,1
1,0.9904884579722367,0.0,0.43804195196673423,0.46805078566691466,0.6117726038025583,0.3441133718907883,0.0269576944499072,0.6821429192249476,0.6019269676459816,0.7867540233677577,1,0,S2,2
2,0.8106391724231976,0.43804195196673423,0.0,0.06676195053499726,0.5619545399312048,0.1117719134462503,0.43884296845085313,0.34124242483177736,0.28807277150639893,0.6472151378635133,1,0,S3,3
3,0.8670411755771398,0.46805078566691466,0.06676195053499726,0.0,0.6282522874259049,0.12432359550237239,0.46524834517954017,0.27545681243708603,0.22140018154798807,0.7088536083464507,1,0,S4,4
4,0.39639693109071844,0.6117726038025583,0.5619545399312048,0.6282522874259049,0.0,0.5969244202312507,0.6357208244788175,0.8949811470346885,0.8494266003260498,0.19342691920552466,1,0,S5,5
5,0.885712029737329,0.3441133718907883,0.1117719134462503,0.12432359550237239,0.5969244202312507,0.0,0.3409334257549858,0.3647078596334768,0.29348728142076214,0.7088778763344258,1,0,S6,6
6,1.0122772127846522,0.0269576944499072,0.43884296845085313,0.46524834517954017,0.6357208244788175,0.3409334257549858,0.0,0.6710843114465576,0.5902911067893745,0.8090580622368229,1,0,S7,7
7,1.087280073172858,0.6821429192249476,0.34124242483177736,0.27545681243708603,0.8949811470346885,0.3647078596334768,0.6710843114465576,0.0,0.08190325711784566,0.9528077297550493,1,0,S8,8
8,1.0679431844287655,0.6019269676459816,0.28807277150639893,0.22140018154798807,0.8494266003260498,0.29348728142076214,0.5902911067893745,0.08190325711784566,0.0,0.9218209696877222,1,0,S9,9
9,0.20563989257759266,0.7867540233677577,0.6472151378635133,0.7088536083464507,0.19342691920552466,0.7088778763344258,0.8090580622368229,0.9528077297550493,0.9218209696877222,0.0,1,0,S10,10
