"","repl","mn_rch_rsc","sd_rch_rsc","mn_simp_rsc","sd_simp_rsc","mn_shan_rsc","sd_shan_rsc","mn_bc_rsc","sd_bc_rsc","d"
"1",0,3,0,0.612183574765996,0.0625425126537064,1.01784073804758,0.0881498457356972,0.250969595903189,0.121726242878895,"HabSubsmpl_25"
"2",1,3,0,0.623952574541428,0.0503846298831207,1.03391343182764,0.0733717500234507,0.236322524733693,0.103479159554256,"HabSubsmpl_25"
