"","repl","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","d"
"1",0,5.48,0.585946527708232,0.76813444477323,0.0265161643387443,1.5380801447827,0.0915618453133829,0.403124947231724,0.223000167797501,0.517826279290196,"HabSubsmpl_25"
"2",1,6.4,1.08012344973464,0.795055426129983,0.0349029810787081,1.67611334567442,0.159765868378681,0.388715037263459,0.204416259021997,0.517826279290196,"HabSubsmpl_25"
