,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,savesteps
0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0
1,0.0010201676971465365,0.0010198960049045897,0.001020072820971608,0.0010200665519026102,0.0010200924517590306,0.0010200701922773393,0.0010198802659859344,0.0010200641201457076,0.0010201648457082294,0.001019998516367214,50.0
2,0.0010407414393398984,0.00104018164050761,0.0010405459275317445,0.0010405330181083542,0.0010405863851158785,0.0010405405175215436,0.0010401492260154277,0.0010405280012297101,0.0010407355637998819,0.0010403928384378706,100.0
3,0.0028208063157296754,0.002754278182439714,0.002797290082004575,0.0027958326495107354,0.002802200521161986,0.0027967109056833733,0.0027505686738112673,0.0027951705060216647,0.002820104058432081,0.0027791913670777964,150.0
4,0.0076079500450405065,0.006988361229324369,0.007382047877804229,0.007370399368917803,0.007430289500731394,0.007378258967014441,0.006957095713238131,0.007362616513995509,0.007601314616764553,0.007215845976774107,200.0
5,0.02025618220095935,0.01599931935012706,0.01858571438764817,0.018540620139049283,0.018960259212579263,0.018589054503321698,0.015832508936501736,0.018459336488554367,0.0202091080739634,0.01748546520045961,250.0
6,0.052210931610279794,0.029671745002549755,0.041977110016242845,0.04219938378546692,0.04446302557022839,0.042387244152726176,0.029177634450663025,0.04143818318004574,0.05195068563790198,0.03666598374147321,300.0
7,0.12480201564597919,0.039832832248471256,0.0771052969527557,0.08168464305335162,0.08970388561773986,0.08185745769566749,0.039147039062970936,0.0764737993148008,0.12390802614547601,0.060686305272098236,350.0
8,0.2569643619212117,0.03830665958657262,0.10562284276769107,0.1338064997852583,0.14768153387033986,0.1315678769421302,0.036856307535442744,0.11084492291298194,0.25651817843744756,0.07531818511455415,400.0
9,0.4266604755484654,0.02942861887689919,0.10682149386315297,0.19926087173288523,0.19682745362080267,0.18535698177799573,0.024590305557606953,0.1316701636423448,0.43399459888756403,0.07161644246562911,450.0
10,0.5785858339577018,0.020615534306518468,0.08428030335512594,0.2829528962072779,0.21921398335855696,0.23789100213708664,0.011590141468864721,0.13811524775236908,0.6044707885877716,0.056342798238927655,500.0
