"","totp","eucp","intp","shrp","eucshrp","eucintp","shrintp","eucshrintp","unxp","eucp_cor","shrp_cor","intp_cor","eucshrp_cor","eucintp_cor","shrintp_cor","mneuc_p","mnint_p","mneuc_nonintp","mneuc_noneucp","mneuc_nonshrp","mneuc_noneucshrp","mnint_nonintp","mnint_noneucp","mnint_nonshrp","mnint_intp","mnint_eucp","mnint_shrp","mnint_eucshrp","mnint_eucintp","mnint_shrintp","mneuc_intp","mneuc_eucp","mneuc_shrp","mneuc_eucshrp","mneuc_eucintp","mneuc_shrintp","mnint_noneucintp","mneuc_noneucintp","mnint_onlyintp_spsort","mnint_onlyeucp_spsort","mnint_onlyshrp_rscasm","mnint_onlyeucp_rscasm","mneuc_onlyintp_spsort","mneuc_onlyeucp_spsort","mneuc_onlyshrp_rscasm","mneuc_onlyeucp_rscasm","mnint_noneucshrp","totn","eucn","intn","shrn","eucshrn","eucintn","shrintn","eucshrintn","unxn","eucn_cor","shrn_cor","intn_cor","eucshrn_cor","eucintn_cor","shrintn_cor","mneuc_n","mnint_n","mneuc_nonintn","mneuc_noneucn","mneuc_nonshrn","mneuc_noneucshrn","mnint_nonintn","mnint_noneucn","mnint_nonshrn","mnint_intn","mnint_eucn","mnint_shrn","mnint_eucshrn","mnint_eucintn","mnint_shrintn","mneuc_intn","mneuc_eucn","mneuc_shrn","mneuc_eucshrn","mneuc_eucintn","mneuc_shrintn","mnint_noneucintn","mneuc_noneucintn","mnint_onlyintn_spsort","mnint_onlyeucn_spsort","mnint_onlyshrn_rscasm","mnint_onlyeucn_rscasm","mneuc_onlyintn_spsort","mneuc_onlyeucn_spsort","mneuc_onlyshrn_rscasm","mneuc_onlyeucn_rscasm","mnint_noneucshrn","NA"
"1",8.5,0.485714285714286,0.171428571428571,0.678571428571429,0.385714285714286,0.05,0.0714285714285714,0,0.171428571428571,0.05,0.221428571428571,0.05,0.385714285714286,0.05,0.0714285714285714,0.390350256533081,-0.0175182038807848,0.367297683789354,0.236187099766064,0.524466287511553,"0.568371251383447","0.0443713027673896","-0.0698452745486434","-0.0796442430648281","-0.303293120378118","0.0270756561935976","0.0358843711383767","0.103543706194119","-0.37502918692875","-0.208365025432095","0.531559004732335","0.236187099766064","0.36538444285158","0.237450686837872","0.288163884151784","0.645608837541703","0","0.53965197393152","-0.314889134575813","0.083817438437834","-0.0520912563580237","-0.187514593464375","0.596231648617926","0.239187492714549","0.545173646585646","0.303639067699076","-0.0702355406199218","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0.935935037160887","0.332052334597778","NaN","NaN","NaN","NaN","NaN","NaN","NaN","0.332052334597778","0.332052334597778","0.332052334597778","0.332052334597778","0.332052334597778","0.332052334597778","0.935935037160887","0.935935037160887","0.935935037160887","0.935935037160887","0.935935037160887","0.935935037160887","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","NaN","HabSubsmpl_25"
