"","repl","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","d"
"1",0,8.6,1.19023807142381,0.849325504292782,0.01408869733202,1.977837850974,0.108837698507589,0.270039753057748,0.112143522288312,0.526654426679251,"HabSubsmpl_25"
"2",1,7.84,0.687992248018343,0.824268055430312,0.0205252253647837,1.86047980329386,0.099775138222532,0.313687092056855,0.157218699407036,0.526654426679251,"HabSubsmpl_25"
