,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,savesteps
0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0
1,0.001020055826401398,0.0010200121275723277,0.0010199419910549505,0.0010199265393200704,0.0010199930390220062,0.0010200999122837319,0.001020116747797209,0.0010200000781948994,0.0010200338805089102,0.0010200851347014115,50.0
2,0.0010405109130428977,0.001040420883766403,0.0010402763840878764,0.001040244548244866,0.0010403815538946504,0.001040601758158029,0.0010406364427938692,0.0010403960545694341,0.0010404656971644576,0.0010405713057024411,100.0
3,0.0027931434818471617,0.0027825307531317515,0.0027654667767342675,0.0027616951381190164,0.0027778617247527955,0.002804040440492573,0.002808126044542299,0.0027795549501924894,0.0027877883641822146,0.00280037547243651,150.0
4,0.007343831426158092,0.007247130704418369,0.007090853420750015,0.007056026099930789,0.007203793575933245,0.007447744491331329,0.007484857171856213,0.0072188272320785375,0.007294440867185601,0.007412494519591272,200.0
5,0.018331879993458984,0.017704686891795194,0.01667531333367002,0.016441497086793426,0.0174103593880874,0.019085743313261586,0.019322805434939323,0.017501097776485102,0.018002015687583927,0.01882474973081945,250.0
6,0.04078257147966294,0.037902883729229134,0.03294368987215415,0.03177645856508794,0.03640461984344595,0.045193301892722026,0.046196472158860906,0.03674063977888448,0.039172364168748426,0.043603333500396954,300.0
7,0.07413947887452127,0.06612321262756839,0.050315065921658894,0.04642612383607917,0.06104259377543222,0.09287663399629292,0.09464741158467692,0.06139181038519113,0.06915352547737906,0.08572517778431962,350.0
8,0.10538968294514914,0.09295877140088188,0.05988740452860255,0.05152834639684742,0.08209171970916714,0.15716898349967015,0.15494344797715837,0.0801296503207068,0.09617199021796081,0.13645718795250145,400.0
9,0.12326178405687471,0.11193300362762475,0.060895888403754636,0.04803686390512092,0.09588938741762598,0.2178426315762074,0.20465348237394587,0.08733759977373241,0.1115094796829946,0.17957471719438972,450.0
10,0.12984630849681983,0.12396793809878016,0.057825411905272246,0.04150057755543749,0.10517291345968746,0.259494679186048,0.23451805291117564,0.08676522028634324,0.11691727403755511,0.20799401534292775,500.0
11,0.13124332742526099,0.1319989927583261,0.0538595065556012,0.03503236546172106,0.11265279611175838,0.28298808186232416,0.2493183432530778,0.08336835822646672,0.11710685097142536,0.22439758424292652,550.0
12,0.13104691430618653,0.13794127495225927,0.050157354220786154,0.02948651731580937,0.11940253146361153,0.29537419255089364,0.2558045837589954,0.07965218868153062,0.11513270890520022,0.23356914207865742,600.0
13,0.13061687165635327,0.14269341085206402,0.0469513494680694,0.024889565402841148,0.1256254843546569,0.3020466430876181,0.25830385977754394,0.07640187637173927,0.11242563195918132,0.23890303184625633,650.0
14,0.13032360649456512,0.14664677074854254,0.044205283205212755,0.021086081384371097,0.1312724656347288,0.3059069297870165,0.2590181842584598,0.07373037138150844,0.10959174004515952,0.24226173869426942,700.0
15,0.1302050919117495,0.14998874037476068,0.041839077970809754,0.01792033342785751,0.13628484354468953,0.30835388114224266,0.2589725956021048,0.07156303534413512,0.10688279232772546,0.2445723208492763,750.0
16,0.13021534007277372,0.15283035653243524,0.03978320283102952,0.0152685611112843,0.14065356324289754,0.31004866417678534,0.25862842110698053,0.06979860956114109,0.1044002595710608,0.24628502845804892,800.0
17,0.13030265655756249,0.15525231928870878,0.03798467754063653,0.013035896728598943,0.14441401420207267,0.3113104046780782,0.25819013083686343,0.06835071698677876,0.10217805532465787,0.24762305302515109,850.0
18,0.13042838768112727,0.15732010384560008,0.036403235350995634,0.011148726429950007,0.14762693956290956,0.3123001147709763,0.25774646834527626,0.0671531010114591,0.10021757491213022,0.2487033843313029,900.0
