,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,n_nms,Ridx
0,0.242063128333049,0.21945826196520274,0.17896344975689438,0.2064181397652259,0.23879742634799536,0.2398699539716491,0.21065805096816761,0.24155236610681152,0.19235780334077124,0.22934320092854504,0,0,H1,1
1,0.2931863397308058,0.3176056977114015,0.35816213564420324,0.3304304464746177,0.2980740582985292,0.2964698168774532,0.32654159696173785,0.2963342458503239,0.34499534891420164,0.30679380510825915,0,0,H2,2
2,0.22908726484789113,0.22547910963179568,0.001,0.1601222474546597,0.2967433727885323,0.2745733558156102,0.1954622366867427,0.359163181200475,0.126590950899847,0.220364420999858,0,0,H3,3
3,0.32517170498762293,0.15563655613433136,0.11043781699142313,0.16014981799961248,0.19043949843055422,0.2346080904148314,0.1359000865646407,0.11088249968379764,0.10528776502124249,0.24059448183826002,0,0,H4,4
4,0.2022128568419975,0.2565701333372926,0.2146793047272526,0.23280785106039423,0.269455405087119,0.24741480121124904,0.2528075404642153,0.316821788335296,0.2393640927405039,0.22697023014564996,0,0,H5,5
5,0.20274584613395377,0.23933737252539222,0.26158228535004924,0.2433063529222081,0.2264996580268657,0.21871185740895338,0.24583237749407857,0.23882889470943228,0.25759162614078585,0.22152334603376023,0,0,H6,6
6,0.1921250812375414,0.24014439244391658,0.3154893595778835,0.26361933422673905,0.20361584728281545,0.1998453504064541,0.25692763439260474,0.20190311026473134,0.29139796600441575,0.21869892424891038,0,0,H7,7
7,0.3751383290827133,0.3574291761564603,0.33005801293361825,0.3489362378918885,0.37072344384211353,0.3721720343477274,0.3513140027500893,0.37119401458498796,0.33877300050425896,0.3653554924677082,0,0,H8,8
8,0.25126447925371204,0.2027892288302122,0.29447923623434685,0.24548385452461732,0.16812871430584925,0.19537678588505297,0.21586830786054692,0.10482441261359911,0.2502697188426813,0.23146051087871305,0,0,H9,9
9,0.3982832273733324,0.2545119910795537,0.3581939469136966,0.3145450506059103,0.2234660693217627,0.2807674835633496,0.26319019472693445,0.10094413657578566,0.29581158872770086,0.3325037886992156,0,0,H10,10
10,0.3664949923846136,0.2823741336189476,0.24393647089437584,0.27827680831773005,0.30647049210778593,0.3261489319387356,0.269715807523681,0.27320249073378905,0.24792181215067496,0.32385878886978287,0,0,H11,11
11,0.3436493181470477,0.32086077857240763,0.3419111433038675,0.33220335717136684,0.313971283928316,0.3236989532961683,0.3230624664505791,0.29276127350594294,0.33013737587759884,0.3334161502247924,0,0,H12,12
12,0.2283521914246655,0.21407363328234588,0.170421540357336,0.19868369459641264,0.23399656280834735,0.23214844921162525,0.20528040974809064,0.24274334365258501,0.18626549100360903,0.21956097863202736,0,0,H13,13
13,0.3137943732247986,0.2602473250684568,0.2098070663952168,0.24735962682771714,0.28666174626042196,0.2955585455875697,0.24754142172823201,0.2755541446346127,0.2229543836333245,0.28556709430542626,0,0,H14,14
14,0.24647518975000407,0.2602096776696786,0.2735898960807731,0.26369046679507524,0.25324579669858294,0.25102567270252707,0.263547874619118,0.2559232402293408,0.2700368773716208,0.25373384064821425,0,0,H15,15
15,0.3734459986843117,0.20012400879881564,0.001,0.17607612153971097,0.26658673793252163,0.3016219744410939,0.16698618410157642,0.21332790958058767,0.10581651410213741,0.28394809152972456,0,0,H16,16
16,0.3978521028921688,0.429535439376529,0.21343263459514902,0.3398194083047742,0.518788890698607,0.4791554777788925,0.3930370130515088,0.6207100017025675,0.30612851078744446,0.40425833193959715,0,0,H17,17
17,0.28505785207561724,0.3399931425533317,0.34903151558737716,0.3363113084899414,0.3311070934509986,0.31601131575382735,0.345384875355401,0.3590602766271858,0.35299113444011365,0.3122290777049441,0,0,H18,18
18,0.2956457723669065,0.27943101293968303,0.2754202489353658,0.27998621745809066,0.28262653602109494,0.28689455014352067,0.2775992335663575,0.2748964927375232,0.2748001632840393,0.28756966541690687,0,0,H19,19
19,0.36071305536008624,0.2575716070019432,0.1894559333461371,0.24424162718223397,0.29606608995518896,0.3172612808322298,0.23829516090686056,0.2634120179728234,0.20291598811117809,0.30755783852532353,0,0,H20,20
20,0.22589320496583973,0.19232887388750894,0.3290776267433711,0.25088660594000095,0.13708765332234224,0.16619210027835538,0.21449636448490836,0.001,0.2685375929049274,0.2152477464629081,0,0,H21,21
21,0.24150298072162177,0.28186006879418785,0.23492278517353204,0.25795045435876973,0.2981796865661941,0.27960290476094807,0.2762324882769341,0.33948565490358634,0.259719059472895,0.25922097580839226,0,0,H22,22
22,0.3690191612557651,0.3116103102190906,0.2794526135151001,0.3064688001169515,0.33058198415516393,0.34318360632419875,0.30191105700370613,0.31017526220164565,0.284593194175104,0.3396737412717832,0,0,H23,23
23,0.21659183228152287,0.2361244702110416,0.001,0.17966267424453697,0.2923903532922323,0.2675496907281493,0.21310231740736027,0.35635293896807607,0.15832264186967562,0.22041937263835054,0,0,H24,24
24,0.26988516707286553,0.32497757755788964,0.4214304353167151,0.35587200090990234,0.27879988146401863,0.27587279208798393,0.346024358833833,0.27295427196278815,0.38970123037756577,0.300792276785242,0,0,H25,25
0,0.20740117820785633,0.20388982993918373,0.2207677530983918,0.21240555959695348,0.21881957112382552,0.17763880792135117,0.22101564399915202,0.19435461066552814,0.22033276701502752,0.18344422471987812,1,0,H1,1
1,0.2853623756345458,0.3083791326731313,0.24311643697138421,0.2537851879225948,0.2585841714774113,0.3012338852072985,0.2611070501426573,0.28004611240563276,0.24889539810544037,0.3002345990282964,1,0,H2,2
2,0.3207845417018346,0.2805185705145287,0.3796324896956647,0.37561929895882534,0.3516776872436744,0.35249826225919106,0.3416493291451958,0.3602316871896102,0.36855103064748523,0.3419485741568326,1,0,H3,3
