"","totp","eucp","intp","shrp","eucshrp","eucintp","shrintp","eucshrintp","unxp","eucp_cor","shrp_cor","intp_cor","eucshrp_cor","eucintp_cor","shrintp_cor","mneuc_p","mnint_p","mneuc_nonintp","mneuc_noneucp","mneuc_nonshrp","mneuc_noneucshrp","mnint_nonintp","mnint_noneucp","mnint_nonshrp","mnint_intp","mnint_eucp","mnint_shrp","mnint_eucshrp","mnint_eucintp","mnint_shrintp","mneuc_intp","mneuc_eucp","mneuc_shrp","mneuc_eucshrp","mneuc_eucintp","mneuc_shrintp","mnint_noneucintp","mneuc_noneucintp","mnint_onlyintp_spsort","mnint_onlyeucp_spsort","mnint_onlyshrp_rscasm","mnint_onlyeucp_rscasm","mneuc_onlyintp_spsort","mneuc_onlyeucp_spsort","mneuc_onlyshrp_rscasm","mneuc_onlyeucp_rscasm","mnint_noneucshrp","totn","eucn","intn","shrn","eucshrn","eucintn","shrintn","eucshrintn","unxn","eucn_cor","shrn_cor","intn_cor","eucshrn_cor","eucintn_cor","shrintn_cor","mneuc_n","mnint_n","mneuc_nonintn","mneuc_noneucn","mneuc_nonshrn","mneuc_noneucshrn","mnint_nonintn","mnint_noneucn","mnint_nonshrn","mnint_intn","mnint_eucn","mnint_shrn","mnint_eucshrn","mnint_eucintn","mnint_shrintn","mneuc_intn","mneuc_eucn","mneuc_shrn","mneuc_eucshrn","mneuc_eucintn","mneuc_shrintn","mnint_noneucintn","mneuc_noneucintn","mnint_onlyintn_spsort","mnint_onlyeucn_spsort","mnint_onlyshrn_rscasm","mnint_onlyeucn_rscasm","mneuc_onlyintn_spsort","mneuc_onlyeucn_spsort","mneuc_onlyshrn_rscasm","mneuc_onlyeucn_rscasm","mnint_noneucshrn","NA.","run_nm","eucp_corA","intp_corA","eucintp_corA","unxpA","eucn_corA","intn_corA","eucintn_corA","unxnA","eucp_corB","shrp_corB","eucshrp_corB","unxpB","eucn_corB","shrn_corB","eucshrn_corB","unxnB"
"1",11,0.512820512820513,0.188034188034188,0.602564102564103,0.230769230769231,0,0.14957264957265,0,0.0769230769230769,0.282051282051282,0.222222222222222,0.038461538461538,0.230769230769231,0,0.14957264957265,0.36727575995144,0.0111088782253765,0.318717355492269,0.189983966449586,0.332015885702231,0.721170068245101,0.0697097230158838,-0.0785996039687276,0.0538715382614004,-0.236056193546556,0.0919932209015194,-0.00671191428974247,0.0624004885349519,NA,-0.181685914359214,0.562941205476321,0.189983966449586,0.358415335571115,0.179258711038788,NA,0.533000201565464,0.0262928991162565,0.621530117574102,-0.236056193546556,0.0919932209015194,-0.0765577413735257,0.107925053790409,0.562941205476321,0.189983966449586,0.462756531545985,0.216200286253853,-0.106018074914414,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HabSubsmpl_25","rc1",0.512820512820513,0.188034188034188,0,0.299145299145299,NA,NA,NA,NA,0.282051282051282,0.371794871794872,0.230769230769231,0.115384615384615,NA,NA,NA,NA
"2",9.5,0.644444444444444,0.266666666666667,0.488888888888889,0.433333333333333,0.161111111111111,0.161111111111111,0.105555555555556,0.25,0.155555555555556,9.71445146547012e-16,0.0500000000000009,0.327777777777777,0.055555555555555,0.055555555555555,0.361140607025129,-0.0333804619369354,0.361553375891474,0.261569519139623,0.363876476165037,0.552907882128742,0.0613182689925638,-0.162500096320765,0.0519639545943568,-0.312197543148192,-0.0325612326230845,-0.121973701956966,-0.101837531294868,-0.287234051951992,-0.310931898225448,0.35815922223612,0.261569519139623,0.291033876650164,0.280288584856375,0.184059055666543,0.216941957906405,0.0287633978859068,0.522782516431874,-0.357303103004438,0.052329707153218,-0.275842387853967,0.0703981313896927,0.566105619287376,0.287406340297316,0.428676527961671,0.237983305390189,-0.0491578047875625,5,0.2,0.8,0,0,0.1,0,0,0.1,0.1,0,0.7,0,0.1,0,0.630202529376883,0.318327508402827,0.678110054130896,0.570320237696568,0.630202529376883,0.570320237696568,0,0.466863960676782,0.318327508402827,0.397909385503534,0.201614431613177,NA,NA,0.403228863226354,NA,0.61822564818838,0.869731696098141,NA,NA,0.900059699125299,NA,0,0.516816415190808,0.39714946011456,0,NA,0.201614431613177,0.577963640911677,0.839403693070984,NA,0.869731696098141,0.34750577760024,"HabSubsmpl_25","rs1",0.483333333333333,0.105555555555556,0.161111111111111,0.250000000000001,0.1,0.7,0.1,0.1,0.211111111111111,0.055555555555556,0.433333333333333,0.300000000000001,0.2,0,0,0.8
"3",8.5,0.485714285714286,0.171428571428571,0.678571428571429,0.385714285714286,0.05,0.0714285714285714,0,0.171428571428571,0.05,0.221428571428572,0.0499999999999996,0.385714285714286,0.05,0.0714285714285714,0.390350256533081,-0.0175182038807848,0.367297683789354,0.236187099766064,0.524466287511553,0.568371251383447,0.0443713027673896,-0.0698452745486434,-0.0796442430648281,-0.303293120378118,0.0270756561935976,0.0358843711383767,0.103543706194119,-0.37502918692875,-0.208365025432095,0.531559004732335,0.236187099766064,0.36538444285158,0.237450686837872,0.288163884151784,0.645608837541703,0,0.53965197393152,-0.314889134575813,0.083817438437834,-0.0520912563580237,-0.187514593464375,0.596231648617926,0.239187492714549,0.545173646585646,0.303639067699076,-0.0702355406199218,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0.935935037160887,0.332052334597778,NA,NA,NA,NA,NA,NA,NA,0.332052334597778,0.332052334597778,0.332052334597778,0.332052334597778,0.332052334597778,0.332052334597778,0.935935037160887,0.935935037160887,0.935935037160887,0.935935037160887,0.935935037160887,0.935935037160887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HabSubsmpl_25","rs2",0.435714285714286,0.121428571428571,0.05,0.392857142857143,0,0,1,0,0.1,0.292857142857143,0.385714285714286,0.221428571428571,0,0,1,0
"4",5.5,0.607142857142857,0.535714285714286,0.5,0.357142857142857,0.214285714285714,0.285714285714286,0.214285714285714,0,0.25,0.071428571428571,0.25,0.142857142857143,0,0.071428571428572,0.409592230848001,-0.188582063336863,0.195683021300498,0.189957873853797,0.548973617848116,0.927508121670046,0.0505455575322385,-0.290237328651169,-0.193633847171739,-0.392132009885157,-0.0898298030596194,-0.183530279501988,-0.179659606119239,-0.400523791929875,-0.396996325426836,0.617340950986371,0.189957873853797,0.270210843847887,0.209476633681407,0.246546841312232,0.307173780302695,0,0.355038141254086,-0.386840810130599,0.0758183362983578,-0.193206962958859,0,0.708281359472065,0.162155218130678,0.422046369264085,0.170439114026186,-0.387267694343479,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HabSubsmpl_25","rs3",0.392857142857143,0.321428571428572,0.214285714285714,0.071428571428571,NA,NA,NA,NA,0.25,0.142857142857143,0.357142857142857,0.25,NA,NA,NA,NA
