"","N1","N2","correl","cooc","int","euc","euctrim","coocpos","coocneg","intpos","intneg","euctrimpos","euctrimneg","shrd_rsc_pos","shrd_rsc_neg","repl","d"
"81","S1","S9",0.41815734568478,0,-0.27753820199874,0.916004641248866,0.916004641248866,0,0,1,0,0,1,0,0,0,"HabSubsmpl_25"
"82","S2","S9",-0.72537501776005,-0.72537501776005,0.450785384376085,0.996969775523688,0.996969775523688,0,1,0,1,0,1,0,0,0,"HabSubsmpl_25"
"83","S3","S9",0.994422022626639,0.994422022626639,0,0.176834748135822,0.176834748135822,1,0,0,0,1,0,1,0,0,"HabSubsmpl_25"
"84","S4","S9",-0.72537501776005,-0.72537501776005,0.365521141075055,0.859341023621492,0.859341023621492,0,1,0,1,0,1,0,0,0,"HabSubsmpl_25"
"85","S5","S9",0.547028284787265,0,0,0.470681715110925,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"86","S6","S9",-0.362375516342397,0,0.207346972401348,0.884156558429714,0.884156558429714,0,0,0,1,0,1,0,0,0,"HabSubsmpl_25"
"87","S7","S9",0.887478377640099,0.887478377640099,0,0.0918943030144219,0.0918943030144219,1,0,0,0,1,0,1,0,0,"HabSubsmpl_25"
"88","S8","S9",-0.0769378740910359,0,0,1.26449688040991,1.26449688040991,0,0,0,0,0,1,0,0,0,"HabSubsmpl_25"
"91","S1","S10",0.535384615384615,0,0,0.647702742672237,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"92","S2","S10",0.0780154263203182,0,0.19321688306926,0.402791335004116,0,0,0,0,1,0,0,0,0,0,"HabSubsmpl_25"
"93","S3","S10",0.156153846153846,0,0.158632294816155,0.808074895149888,0.808074895149888,0,0,0,1,0,1,0,0,0,"HabSubsmpl_25"
"94","S4","S10",0.0780154263203182,0,0.315500597346232,0.168583351759462,0.168583351759462,0,0,0,1,1,0,0,0,0,"HabSubsmpl_25"
"95","S5","S10",0.858461538461538,0.858461538461538,-0.371243557070428,0.578871299622741,0,1,0,1,0,0,0,0,0,0,"HabSubsmpl_25"
"96","S6","S10",0.253614075428757,0,0,0.776702804335715,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"97","S7","S10",0.403846153846154,0,0,0.960995613396474,0.960995613396474,0,0,0,0,0,1,0,0,0,"HabSubsmpl_25"
"98","S8","S10",0.893076923076923,0.893076923076923,0,0.386848975214464,0,1,0,0,0,0,0,1,0,0,"HabSubsmpl_25"
"99","S9","S10",0.150413543847975,0,0.231980234609855,0.917549452842028,0.917549452842028,0,0,0,1,0,1,0,0,0,"HabSubsmpl_25"
"111","S1","S2",-0.586923076923077,0,0,0.713965204401989,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"211","S1","S3",0.433076923076923,0,0,0.424321639925088,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"221","S2","S3",0.0807692307692308,0,0,0.391137838339725,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"311","S1","S4",-0.446923076923077,0,0,0.499589348943335,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"321","S2","S4",0.447692307692308,0,0,0.251836758518999,0.251836758518999,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"331","S3","S4",0.357692307692308,0,0.465502008993116,0.14131347543565,0.14131347543565,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"411","S1","S5",-0.770285739621116,-0.770285739621116,0.111964419352985,0.997682138136006,0.997682138136006,0,1,0,1,0,1,0,0,1,"HabSubsmpl_25"
"421","S2","S5",0.786785659635548,0.786785659635548,0,0.299457227496529,0.299457227496529,1,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"431","S3","S5",-0.230130463359184,0,0,0.68893400795504,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"441","S4","S5",0.4446294235468,0,-0.120013371585503,0.551011656748355,0,0,0,1,0,0,0,0,0,1,"HabSubsmpl_25"
"511","S1","S6",0.138461538461538,0,0.459569538861439,0.752911229863813,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"521","S2","S6",-0.0223076923076923,0,0,0.0738812579649546,0.0738812579649546,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"531","S3","S6",0.782307692307692,0.782307692307692,0,0.456356992718981,0,1,0,0,0,0,0,1,0,1,"HabSubsmpl_25"
"541","S4","S6",0.692307692307692,0,0,0.31533154534248,0.31533154534248,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"551","S5","S6",-0.213630543344752,0,0.379923541429613,0.245964388172399,0.245964388172399,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"611","S1","S7",0.895759572478875,0.895759572478875,0,0.16110628936777,0.16110628936777,1,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"621","S2","S7",-0.599232265727248,0,0,0.689963759920867,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"631","S3","S7",0.361392655103546,0,0.116745641270021,0.336686880444945,0.336686880444945,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"641","S4","S7",-0.656375548799176,0,0.442524597751473,0.447923877554078,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"651","S5","S7",-0.815110842005259,-0.815110842005259,0.427399377790399,0.986759163319831,0.986759163319831,0,1,0,1,0,1,0,0,1,"HabSubsmpl_25"
"661","S6","S7",0.00386103263999515,0,-0.133390166878911,0.741755024566029,0,0,0,1,0,0,0,0,0,1,"HabSubsmpl_25"
"711","S1","S8",-0.612307692307692,0,0.318661521817268,0.756085222711589,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"721","S2","S8",0.950769230769231,0.950769230769231,0.196693709000635,0.110300881612359,0.110300881612359,1,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"731","S3","S8",0.183076923076923,0,0,0.384087135828803,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"741","S4","S8",0.581538461538462,0,0,0.261500904124348,0.261500904124348,0,0,0,0,1,0,1,0,1,"HabSubsmpl_25"
"751","S5","S8",0.712970227992037,0.712970227992037,0.146314494239422,0.325860900839672,0.325860900839672,1,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"761","S6","S8",0.193846153846154,0,0.371053627346035,0.16907163773178,0.16907163773178,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"771","S7","S8",-0.620081841983221,0,0,0.70886545906985,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"811","S1","S9",-0.571484683167225,0,0,0.774988001615811,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"821","S2","S9",0.888633634108982,0.888633634108982,0.157056422219371,0.159095756431665,0.159095756431665,1,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"831","S3","S9",-0.225819301642612,0,0,0.386501524677136,0,0,0,0,0,0,0,0,1,1,"HabSubsmpl_25"
"841","S4","S9",0.0828517915582962,0,0.470601635916502,0.275799383739598,0.275799383739598,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"851","S5","S9",0.762200336338196,0.762200336338196,0,0.352104215333377,0.352104215333377,1,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"861","S6","S9",-0.418497886661906,0,0,0.216960167471848,0.216960167471848,0,0,0,0,1,0,0,1,1,"HabSubsmpl_25"
"871","S7","S9",-0.495552184251218,0,0.328421360808923,0.718102436604548,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"881","S8","S9",0.786899341218795,0.786899341218795,0,0.0489426681623552,0.0489426681623552,1,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"911","S1","S10",0.323076923076923,0,0,0.281984570079183,0.281984570079183,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"921","S2","S10",-0.266153846153846,0,0.443952139637497,0.493335631642106,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"931","S3","S10",0.768461538461539,0.768461538461539,-0.14164440260819,0.366415847206144,0,1,0,1,0,0,0,1,0,1,"HabSubsmpl_25"
"941","S4","S10",0.565384615384615,0,0,0.353165954478558,0.353165954478558,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"951","S5","S10",-0.347366737145937,0,0.324977826233492,0.749681355003646,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"961","S6","S10",0.934615384615385,0.934615384615385,-0.40045015071703,0.514179510469161,0,1,0,1,0,0,0,1,0,1,"HabSubsmpl_25"
"971","S7","S10",0.156757925183803,0,0.391377420697246,0.360775049230942,0.360775049230942,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"981","S8","S10",-0.0946153846153846,0,0,0.564478768077919,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"991","S9","S10",-0.622737186782357,0,0.39760504077087,0.596644248801354,0,0,0,0,1,0,0,0,1,1,"HabSubsmpl_25"
