,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,n_nms,Ridx
0,0.26656484949447107,0.2548047486096979,0.2601320113543591,0.24692806596458233,0.2592835456632527,0.27210595271237253,0.2554385942097161,0.22622967519434248,0.25769771905983185,0.23995753933882719,0,0,H1,1
1,0.1096899404190155,0.1369426097321982,0.001,0.14407271204281488,0.10451711291488953,0.001,0.001,0.19242552570654756,0.001,0.1570811803311145,0,0,H2,2
2,0.2684360120522304,0.2584568425100373,0.25092695929174536,0.24798944688610627,0.2547583120002096,0.2726920216780249,0.24258876829056947,0.23055712198708384,0.2459550744454621,0.24100478464801975,0,0,H3,3
3,0.35963561462616767,0.35543794305807225,0.25792128043893714,0.3214114097289907,0.29516780509205714,0.3579342258764041,0.22031193695687556,0.31510846971632117,0.23307532839595582,0.3100977552740586,0,0,H4,4
4,0.24768903778873053,0.22402297957469894,0.33731551389273456,0.240377143705494,0.2968675375391854,0.2626359218394446,0.3649444387140196,0.1976040421995508,0.35715439084959755,0.23545518536562088,0,0,H5,5
5,0.20950206132726948,0.2370688449145429,0.248213801296165,0.26295260961400513,0.24127687323644828,0.19738778090267683,0.26775745110801763,0.3112136292963017,0.2596195639081222,0.2813900973803421,0,0,H6,6
6,0.3892673806425623,0.37362054075131007,0.4038437392858267,0.3704045362803798,0.3939768673930766,0.3974960138704238,0.40596123055317573,0.3426127534938976,0.40618452519722964,0.3631840062447387,0,0,H7,7
7,0.17719614609019765,0.23958925675159887,0.25532975521614465,0.2951952435304094,0.24321126515418473,0.14942636885256055,0.2961356903081853,0.40453005150257876,0.27885753747011205,0.3360836689816087,0,0,H8,8
8,0.3032912782412723,0.33278725652498864,0.2219845327736245,0.3219487891990504,0.26091529222006593,0.2857873396426639,0.198536780314221,0.37492685045073115,0.20458982306871756,0.33078176428016126,0,0,H9,9
9,0.16717752786300905,0.16680218356993493,0.17232331353631858,0.16823090763339651,0.17027516929609784,0.1675524139466595,0.17410763608533872,0.1675118731516852,0.17353616363537672,0.16848346062937664,0,0,H10,10
10,0.2458166541552458,0.2516616141364991,0.3195592725639045,0.27772607839267205,0.29333659650207516,0.2456733604072617,0.3473901577510617,0.28724348752590756,0.3377828486509022,0.28745302035571674,0,0,H11,11
11,0.49085810378656897,0.5411966551563915,0.20955778612494533,0.4779451131831591,0.3298341692178305,0.45571036848895086,0.11802102061905292,0.5699146282453598,0.14549459253826014,0.4803660545413674,0,0,H12,12
12,0.14554096773076455,0.13501299851644805,0.31375185121625493,0.18258405682205683,0.2472854350233903,0.15693974028598262,0.3724304223006248,0.16215534750536711,0.35352953030956824,0.19178754352023178,0,0,H13,13
13,0.37840453198849516,0.4040408343655103,0.46763086873813214,0.4448235731816752,0.4410769043211677,0.3691083616938255,0.5050439260784848,0.4891239361331097,0.49107449726185964,0.46669485268572336,0,0,H14,14
14,0.40072377008826415,0.39749050016167614,0.26158247946034335,0.35219307013898754,0.3132336616500826,0.3971633672932596,0.21063961825534433,0.3480018125161274,0.2277825300480649,0.33808173460045937,0,0,H15,15
15,0.24433890845205877,0.25018242718466155,0.19690455774566912,0.23819940160096595,0.21644895943712683,0.2397118399447519,0.18093651285780504,0.24903695026732633,0.18590332793160566,0.2371683996097812,0,0,H16,16
16,0.36425629343313837,0.3792417654589716,0.36590275530148425,0.3872219781050593,0.3694580557518316,0.3569530402314732,0.3695157090381361,0.41366869291044295,0.36742483641616225,0.3955227502960944,0,0,H17,17
