"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","repl","d"
"1",0,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"2",0,0,-0.701112318115491,1,0,0,0,0,-0.72537501776005,0,0,"HabSubsmpl_25"
"3",0,-0.701112318115491,0,-0.701112318115491,0,0,0.867692307692308,0,0.994422022626639,0,0,"HabSubsmpl_25"
"4",0,1,-0.701112318115491,0,0,0,0,0,-0.72537501776005,0,0,"HabSubsmpl_25"
"5",0,0,0,0,0,0,0.706923076923077,0,0,0.858461538461538,0,"HabSubsmpl_25"
"6",0,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"7",0,0,0.867692307692308,0,0.706923076923077,0,0,0,0.887478377640099,0,0,"HabSubsmpl_25"
"8",0,0,0,0,0,0,0,0,0,0.893076923076923,0,"HabSubsmpl_25"
"9",0,-0.72537501776005,0.994422022626639,-0.72537501776005,0,0,0.887478377640099,0,0,0,0,"HabSubsmpl_25"
"10",0,0,0,0,0.858461538461538,0,0,0.893076923076923,0,0,0,"HabSubsmpl_25"
"11",0,0,0,0,-0.770285739621116,0,0.895759572478875,0,0,0,1,"HabSubsmpl_25"
"12",0,0,0,0,0.786785659635548,0,0,0.950769230769231,0.888633634108982,0,1,"HabSubsmpl_25"
"13",0,0,0,0,0,0.782307692307692,0,0,0,0.768461538461539,1,"HabSubsmpl_25"
"14",0,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"15",-0.770285739621116,0.786785659635548,0,0,0,0,-0.815110842005259,0.712970227992037,0.762200336338196,0,1,"HabSubsmpl_25"
"16",0,0,0.782307692307692,0,0,0,0,0,0,0.934615384615385,1,"HabSubsmpl_25"
"17",0.895759572478875,0,0,0,-0.815110842005259,0,0,0,0,0,1,"HabSubsmpl_25"
"18",0,0.950769230769231,0,0,0.712970227992037,0,0,0,0.786899341218795,0,1,"HabSubsmpl_25"
"19",0,0.888633634108982,0,0,0.762200336338196,0,0,0.786899341218795,0,0,1,"HabSubsmpl_25"
"20",0,0,0.768461538461539,0,0,0.934615384615385,0,0,0,0,1,"HabSubsmpl_25"
