"","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","mn_rch_rsc","sd_rch_rsc","mn_simp_rsc","sd_simp_rsc","mn_shan_rsc","sd_shan_rsc","mn_bc_rsc","sd_bc_rsc","d"
"1","6.82","0.640107629158382","0.825289181180188","0.0176911269549459","1.80855238583019","0.0850872988936804","0.260628437916771","0.174215214957247","0.546419829823744","3","0","0.632174996201248","0.029180311703851","1.04652822413136","0.0444772871531304","0.221502150570173","0.0939624982718916","HabSubsmpl_25"
