,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,n_nms,Ridx
0,0.30735834227910974,0.36571487339350606,0.32905537337982155,0.31972786253116653,0.31346760853245903,0.32600717458152123,0.32805987237542744,0.3251362180673837,0.41185524037397847,0.3799760466856751,0,0,H1,1
1,0.23409081932892314,0.2577807966479799,0.23557451830643258,0.24300160411708147,0.23784756893912232,0.22695952064614588,0.15361002723929937,0.25474119059497746,0.25790390191485363,0.21406809728818374,0,0,H2,2
2,0.15723912410893418,0.18623873397201207,0.15849012239529967,0.1684472384278601,0.1619363998942343,0.14737488993214343,0.001,0.18355456903122766,0.18495340283208386,0.1289084443866467,0,0,H3,3
3,0.30039687826869926,0.3505269246010129,0.3117816844482549,0.3148745021776031,0.3069092869137009,0.30185678534143534,0.23015295943174102,0.3289724257243638,0.3717347286466239,0.31375319329635143,0,0,H4,4
4,0.2436149553402583,0.2842730309779486,0.2676121856374796,0.24751728181040916,0.24632345068789954,0.2744335929617604,0.36580872622138716,0.23971343384198932,0.3389812884709504,0.35422919603695396,0,0,H5,5
5,0.20013808947358572,0.21991324032060244,0.21224766791660413,0.20180356774139505,0.2013791134060177,0.21600650906092908,0.2648842617499652,0.19743736796737513,0.24763453047228082,0.25689777096146615,0,0,H6,6
6,0.19834136612814782,0.20680479669814433,0.2161441152255044,0.1923526325291789,0.19667272683357542,0.23046474494663483,0.3792040602872129,0.17403912042374575,0.25073097220043106,0.3079279412518977,0,0,H7,7
7,0.17057257957133862,0.14728548373799807,0.16641638795062122,0.163245887412734,0.16734995388601118,0.1721675149745834,0.21694606382115822,0.15522128196289584,0.14031075533286191,0.17202183719482833,0,0,H8,8
8,0.2403824598158481,0.19606152746132685,0.2256076406982431,0.230083256048783,0.23544558257506726,0.2296388627955867,0.24533615341324702,0.22375556683518677,0.16534708491791658,0.19674546588124253,0,0,H9,9
9,0.14621796042357166,0.1866265437429166,0.17355009063220547,0.1482472386609763,0.14830286788985064,0.18383713967794632,0.30992008959263473,0.13595377500212055,0.24984569660784675,0.2796880644862602,0,0,H10,10
10,0.15006252619341137,0.28944346953451444,0.20138236920061564,0.1798730168014878,0.16474165999505658,0.19359611534564566,0.1934127410033646,0.19344489603435433,0.39837108584855707,0.32011143795215063,0,0,H11,11
11,0.2872233068061701,0.2693194118305782,0.2976694054622437,0.2743463519273293,0.2823678190374568,0.31583187058187717,0.4884253209143104,0.25040087448128023,0.2986140223800887,0.380535635295121,0,0,H12,12
12,0.34556000248055646,0.26310363098572037,0.31543040405026984,0.32780190383451907,0.33683575968091345,0.3202690603374264,0.3227142286468433,0.31947228752844403,0.19924926722837408,0.24652003446856446,0,0,H13,13
13,0.2331838207154724,0.2899072178959469,0.25853908228649836,0.24294213497653117,0.23837861745181382,0.25987266638949025,0.305069750457743,0.2426409661253098,0.3455928863252178,0.33259779908182147,0,0,H14,14
14,0.24141181303176634,0.2983654181705168,0.27348762836644275,0.24769561034936066,0.24547418284072545,0.28149244254602485,0.3938989158781846,0.23876993627944743,0.3710895846624258,0.38595557191825464,0,0,H15,15
15,0.15652917336321104,0.21367550597370324,0.17600397747093904,0.16958329119382937,0.16282066708123602,0.1712338190744454,0.1552937204594503,0.17718889025395876,0.2543564560552652,0.21566277277715598,0,0,H16,16
16,0.5885262718671588,0.5160018781126736,0.5420551838487391,0.5835120141946265,0.5843339179898454,0.5261950221233556,0.3260758252797469,0.6022089127127703,0.409102364570792,0.36644145617844653,0,0,H17,17
17,0.3519991859399711,0.29507526061296196,0.346474053014135,0.331628534992281,0.3433138499954592,0.365200504956363,0.521598204355601,0.30597386036314717,0.28979997399101276,0.3868642573979376,0,0,H18,18
18,0.15773595241476696,0.16773340638441875,0.16987209273337597,0.15538434269069393,0.15731506017761154,0.17783023782493967,0.26345332444914915,0.1453402157906469,0.19702714134847893,0.2270780702760882,0,0,H19,19
19,0.20878376536618215,0.21204903265371192,0.2010229711663171,0.21424171858196533,0.21068998565391414,0.1918122650110113,0.10102685755423084,0.22623918855611694,0.1918297310284117,0.15218939855655875,0,0,H20,20
20,0.3142464255697527,0.36439173674914255,0.31516583283155947,0.3342876591357316,0.32258562447151445,0.2946928481876976,0.11693473801111817,0.3620315722800005,0.3590092779207923,0.25685152349969137,0,0,H21,21
21,0.19817954497425103,0.30097902293087425,0.2297202661381218,0.22351676115734848,0.21010590482718253,0.21762175629036024,0.1535777258466827,0.24174884941927777,0.36528725152880565,0.28095174773199183,0,0,H22,22
22,0.17744293720980145,0.23523074650165793,0.2088417413722406,0.18442776522285476,0.18176471024715238,0.21580862724247682,0.31824603662900036,0.1768657571027879,0.3061065304239264,0.316352842023657,0,0,H23,23
23,0.37079160692490143,0.3161242890360284,0.34443172868783695,0.36240852410784063,0.36612042134271794,0.3412088015098876,0.2781662656859854,0.36520547269531983,0.2575698700187172,0.26197967036713055,0,0,H24,24
24,0.3324443216460416,0.3186617300767403,0.33440116009340554,0.3257626123375061,0.32976712682751597,0.34225384479228615,0.41349022505986194,0.31525792080734083,0.32575457229814136,0.36315297094679444,0,0,H25,25
0,0.36228333732065143,0.31313180246218325,0.32668976969054336,0.263756401681226,0.34577322005884664,0.2479289950524844,0.2949900009692883,0.3463453123426171,0.31479378493455884,0.3167340784136812,1,0,H1,1
1,0.2773220313880377,0.226466699217546,0.23557311518442325,0.21688442824454382,0.24268230921710465,0.20647520215174445,0.21855182566657977,0.28045976021815877,0.24505781953673883,0.22639824106679204,1,0,H2,2
2,0.1656131072534399,0.11913932773932655,0.10827258446446099,0.27220555394367374,0.001,0.2859572513519615,0.15423212618618418,0.24500915033616757,0.20190920246579444,0.10427806067313586,1,0,H3,3
3,0.2704122132644413,0.36125602533891077,0.35873310884322857,0.2624654617151608,0.38132094697725255,0.2643964746844799,0.34507819808065193,0.20999269142136492,0.28093030688320547,0.3719780598630606,1,0,H4,4
4,0.17885747327072446,0.23421679825179592,0.21624827053633236,0.3125830013563101,0.18782710220736176,0.33368067557696157,0.26060152876430565,0.20756953562437755,0.2415946395056819,0.22807863741137352,1,0,H5,5
5,0.12529707527724707,0.18353295359432592,0.15061990739964798,0.3841287822201122,0.001,0.42330937481666886,0.24219349926032302,0.2113796836109344,0.23932485649074606,0.16627033112469844,1,0,H6,6
6,0.21608497037524366,0.195176672029904,0.18721511291353007,0.28995306671173193,0.1600846493524864,0.2998651644332739,0.21774236103669603,0.2640593645565054,0.24294783265325298,0.18612094927333042,1,0,H7,7
7,0.21235589361567397,0.21430160692273395,0.20393844734684363,0.29912556178155086,0.17795409322655528,0.3116656286665463,0.23669474899249063,0.2521770751777598,0.24792196136688352,0.20658060167571635,1,0,H8,8
8,0.28487090400962406,0.29659733217763545,0.299302258423675,0.25828722748617183,0.30999886533130905,0.25486221983079976,0.2878242265440444,0.26498501399242547,0.27583941522953825,0.30031863746454784,1,0,H9,9
9,0.34530829056191753,0.2949318035732579,0.2973851912516757,0.340823597226638,0.2875662816056845,0.3384745110853738,0.3015774286901943,0.3746083810747637,0.33586123202256596,0.28979913738795343,1,0,H10,10
10,0.2536388688804035,0.3479310651855321,0.32801218625400835,0.39128809500657025,0.30704008584518416,0.41426704083993837,0.3692995318242256,0.25992318341570453,0.32386315877716043,0.3457177628343203,1,0,H11,11
11,0.31969601311711454,0.25738989530474066,0.2699787022296179,0.23357394680007973,0.28236510052758107,0.21908484687485474,0.24453430294129863,0.31782926582331367,0.2752581695265114,0.2584103819261418,1,0,H12,12
12,0.16386564000908144,0.20254780319439364,0.1837187951172729,0.3102126743481883,0.14775256280668855,0.332560622473728,0.2348221232233479,0.2089485445918282,0.22920946550802881,0.19342046155489442,1,0,H13,13
13,0.32006756937565484,0.30498662329352816,0.3193677246977479,0.2036388440472227,0.3514653469927095,0.1863905163048728,0.276874616284371,0.2744128908765055,0.27045728328786905,0.3139747147120278,1,0,H14,14
14,0.17796984006683803,0.21022673059336353,0.20315707075890801,0.2272137506538834,0.19532660932862925,0.23538451277229755,0.21810037635381985,0.18113871043584304,0.20286913770168535,0.20927251475607514,1,0,H15,15
15,0.21166497839700574,0.1172479327999903,0.12950929300393152,0.13863402644500553,0.13078116115381666,0.12494055204861353,0.11280013825120257,0.23601755346311695,0.16768892161747587,0.11353815656407448,1,0,H16,16
16,0.23259410229909125,0.2851071573091551,0.2765691803979523,0.2877046239321945,0.2714498096399658,0.2974040992343841,0.2913714159962755,0.22590315131192248,0.26294375402518383,0.2858451719648197,1,0,H17,17
17,0.1814429190866556,0.2205788783202707,0.21269391530687495,0.2353496164334663,0.20497114908828312,0.24442344823183387,0.22860444600028088,0.18252626268219468,0.20927871249010782,0.21995513630137672,1,0,H18,18
18,0.31867003983322023,0.35217726922680914,0.3729497238890045,0.13271097741189153,0.4370025082851499,0.10711063492528876,0.2983381172413394,0.2098277868880555,0.24814928660010688,0.37286993884512226,1,0,H19,19
19,0.3232167602747374,0.34680561807158916,0.3421703959194539,0.3547187317415855,0.33781690867311026,0.3600456055175419,0.3513840656635779,0.32340163451685333,0.3395921830871862,0.34652018204309165,1,0,H20,20
20,0.1882397085794933,0.18426820732802363,0.18113930110237114,0.21590427604235218,0.1718353207619016,0.2197470428212619,0.1921204321232992,0.20379984292656794,0.1988842171374843,0.1813013086231568,1,0,H21,21
21,0.32900294885856124,0.44632323515316014,0.4397555257321392,0.3466499972153581,0.46042966053774476,0.3531562042986837,0.4327303688677105,0.26417315937239777,0.35393182759434566,0.45761785277740785,1,0,H22,22
22,0.15826513919754936,0.2199187720102953,0.2196134611695201,0.14100675932557347,0.2385555484067634,0.14061153557516667,0.20583586026484066,0.11164858534518415,0.16058040419889844,0.228280636919737,1,0,H23,23
23,0.1900586538654913,0.25477817686233833,0.23404668867559864,0.3440739901593407,0.2015265376413697,0.36840525875022434,0.28501708920008917,0.22252792108813244,0.2624601490183975,0.24781439067535788,1,0,H24,24
