"","totp","eucp","intp","shrp","eucshrp","eucintp","shrintp","eucshrintp","unxp","eucp_cor","shrp_cor","intp_cor","eucshrp_cor","eucintp_cor","shrintp_cor","mneuc_p","mnint_p","mneuc_nonintp","mneuc_noneucp","mneuc_nonshrp","mneuc_noneucshrp","mnint_nonintp","mnint_noneucp","mnint_nonshrp","mnint_intp","mnint_eucp","mnint_shrp","mnint_eucshrp","mnint_eucintp","mnint_shrintp","mneuc_intp","mneuc_eucp","mneuc_shrp","mneuc_eucshrp","mneuc_eucintp","mneuc_shrintp","mnint_noneucintp","mneuc_noneucintp","mnint_onlyintp_spsort","mnint_onlyeucp_spsort","mnint_onlyshrp_rscasm","mnint_onlyeucp_rscasm","mneuc_onlyintp_spsort","mneuc_onlyeucp_spsort","mneuc_onlyshrp_rscasm","mneuc_onlyeucp_rscasm","mnint_noneucshrp","totn","eucn","intn","shrn","eucshrn","eucintn","shrintn","eucshrintn","unxn","eucn_cor","shrn_cor","intn_cor","eucshrn_cor","eucintn_cor","shrintn_cor","mneuc_n","mnint_n","mneuc_nonintn","mneuc_noneucn","mneuc_nonshrn","mneuc_noneucshrn","mnint_nonintn","mnint_noneucn","mnint_nonshrn","mnint_intn","mnint_eucn","mnint_shrn","mnint_eucshrn","mnint_eucintn","mnint_shrintn","mneuc_intn","mneuc_eucn","mneuc_shrn","mneuc_eucshrn","mneuc_eucintn","mneuc_shrintn","mnint_noneucintn","mneuc_noneucintn","mnint_onlyintn_spsort","mnint_onlyeucn_spsort","mnint_onlyshrn_rscasm","mnint_onlyeucn_rscasm","mneuc_onlyintn_spsort","mneuc_onlyeucn_spsort","mneuc_onlyshrn_rscasm","mneuc_onlyeucn_rscasm","mnint_noneucshrn","NA"
"1",7,0.5,0.525,0.8,0.4,0.175,0.475,0.175,0.05,0.1,0.1,0.05,0.225,0,0.3,0.368037548431377,-0.164979900404042,0.303846468339092,0.203172263844211,0.31925312628792,"0.435036952498658","0","-0.213036590692447","-0.0641773461025907","-0.328261522895428","-0.116923210115637","-0.179683559155413","-0.141760281192333","-0.345613240076405","-0.354324445423426","0.446874671872436","0.203172263844211","0.385002413932429","0.183065105772165","0.142762345556889","0.451913626411408","0","0.509110283705553","-0.31958566430494","0","-0.217606837118494","0","0.598930835030209","0.230195471717302","0.586939722092693","0.203469300077181","-0.128354692205181","5","0.5","0.7","0.5","0.2","0.4","0.4","0.1","0.2","0","-2.77555756156289e-17","-2.77555756156289e-17","0.1","0.3","0.3","0.82405823422438","0.230678307673784","0.772544401929358","0.55168182198048","0.767952054550415","0.35360812479697","0","0","0.191616900165299","0.328268072126667","0.208710700666327","0.269739715182269","0.0980599010571562","0.257740651194905","0.337174643977836","0.923258344330102","1.05997954852629","0.880164413898344","1.07577775599988","1.00212808699536","0.802335347607494","0","0.35360812479697","0.38419292459901","0","0.38419292459901","0.319361500275499","0.749755519163991","1.19148067906175","0.749755519163991","1.04418134105271","0","HabSubsmpl_25"
