,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,savesteps
0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0
1,0.0010200312863778318,0.0010201218334374325,0.001020071675917672,0.0010200763958046458,0.00102014832899041,0.0010200370262514167,0.0010200705495266456,0.0010201142773888967,0.0010201196599235582,0.0010200917878596808,50.0
2,0.0010404603445565619,0.0010406469264382591,0.001040543570023005,0.0010405532975748778,0.0010407015231987647,0.0010404721711139407,0.0010405412491258411,0.0010406313518866177,0.001040642446505647,0.0010405850133434012,100.0
3,0.0027870743176204014,0.0028094245885863203,0.0027970283917146603,0.002798211383694094,0.0028159628530502615,0.002788480077671866,0.0027967519679458932,0.002807512319303381,0.002808875807435321,0.0028019981275528997,150.0
4,0.0072858787268963885,0.007498272975541629,0.007380091260618725,0.007391778749157734,0.007560345226934013,0.007298969126904207,0.007377506823002135,0.007478917345542405,0.0074927515657882485,0.007427451427399907,200.0
5,0.017910384777335718,0.019439033949457875,0.018581732442060288,0.0186739419472,0.019883892511876753,0.01799998291586697,0.01856402274859131,0.01927764415249999,0.01939366330984995,0.01892497581062256,250.0
6,0.0383091456695484,0.047127485647862524,0.0421001701639982,0.04273797599692704,0.0496428246444374,0.03877356895149686,0.04201389591817648,0.04589033220322529,0.046790612307182664,0.044110854657197315,300.0
7,0.06358099684016369,0.10058132087290098,0.07895069542891002,0.08244626072030553,0.1102834706492456,0.06524241843332755,0.07879462301216579,0.09279412993019476,0.0985874931116798,0.08763190621431333,350.0
8,0.07544267563426175,0.1790055703785688,0.11694031468289326,0.1298683951562728,0.1999401243089058,0.07961654651261843,0.1180040181837401,0.1463626428982091,0.17148953518872947,0.14244694054454726,400.0
9,0.0649238695554716,0.26385131886375945,0.1424351122422283,0.17342931794146635,0.2862217973782421,0.07298929500038268,0.15007405083860914,0.17920242272322223,0.2471703066270945,0.1954263339983494,450.0
10,0.04335398269572038,0.33555693860994584,0.15377402372820792,0.2068138774878854,0.34372876499977073,0.05533536340192655,0.17732301466563352,0.18414148789774837,0.31034352231041884,0.24016565815243993,500.0
11,0.023859244251681712,0.38880849223469505,0.15513575836184756,0.22821256125056508,0.37545035689945655,0.03764178297269557,0.20392472007805884,0.17277342802289355,0.3565175658616924,0.275427771659592,550.0
12,0.011284659992745444,0.4276234446031566,0.1504855913602866,0.2387460995328905,0.39162568536320724,0.024144789787232813,0.2306877751365384,0.15615538226055029,0.3873763869330515,0.3013874230716451,600.0
13,0.004737306192029562,0.4570240014946736,0.1426341424804017,0.2410147617837973,0.39898379478183255,0.015011693192644818,0.25663874386974445,0.1396893187044124,0.4067978427826244,0.3193077938715555,650.0
14,0.0018137832461773218,0.4804264883685982,0.1334234886654843,0.2378698058557712,0.4012878794169793,0.009184510863449659,0.2807489725980431,0.1251429418927927,0.4187242558589295,0.33122439274561066,700.0
15,0.0,0.4999068656084571,0.12394563382022901,0.23176856411569388,0.400837689227363,0.005574375801109445,0.30258750682513635,0.11268724433417905,0.4262682129057719,0.3392554435961285,750.0
16,0.0,0.5164532378277075,0.11476822208489898,0.2241939272826209,0.39889378432711864,0.003369425424740763,0.3219559549124148,0.10210043536316434,0.4312213771204946,0.3447704339229973,800.0
17,0.0,0.530711986850194,0.10619179798806296,0.2161413866606069,0.39622969660481755,0.0020332359041777518,0.3389623036847207,0.09308709107689755,0.43468509164460833,0.34873289173937466,850.0
18,0.0,0.5431644421495383,0.09831455170606594,0.20824281460042243,0.39335182284617587,0.0012261487767893005,0.3539141384476224,0.0853151788029552,0.4373388213870631,0.35179805502669564,900.0
19,0.0,0.5543299688347039,0.09118105375552893,0.2008449376466222,0.39051406071210615,0.0,0.3670982395397013,0.0785522144766857,0.4395197303708567,0.3544257113536812,950.0
20,0.0,0.5640065702029331,0.0846940370983216,0.1939448814285755,0.38782656026025286,0.0,0.37873874781162326,0.07259802660874119,0.44138037815952963,0.35657672619604963,1000.0
21,0.0,0.5724763637605259,0.07879824210733297,0.18760939911177377,0.3853202093868196,0.0,0.3889984914941446,0.06731581083984363,0.44297631959468914,0.3583671575074741,1050.0
22,0.0,0.5799830406530839,0.07345596629614436,0.18185223285892757,0.38301749541208246,0.0,0.39808344450528405,0.06260731199665846,0.4443743434345501,0.359926275664265,1100.0
23,0.0,0.5866692461165632,0.06861654615978229,0.17664053437039168,0.38092005124492845,0.0,0.40616419047977087,0.05839066664707166,0.44561621360843034,0.3613130158113701,1150.0
24,0.0,0.5926441260480667,0.06422803692108285,0.17192825836157077,0.37901750555794916,0.0,0.4133794700546853,0.05459808702724792,0.4467283105543854,0.36255889003366054,1200.0
25,0.0,0.5979985742118908,0.06024165509886627,0.16766707210904414,0.3772945207537391,0.0,0.41984470427257775,0.05117333098268549,0.4477293243905819,0.3636842065863962,1250.0
26,0.0,0.6028102805175396,0.05661319237789104,0.163810521307358,0.3757344241560621,0.0,0.4256573112112119,0.04806941450198315,0.4486337800078926,0.3647041726687655,1300.0
27,0.0,0.6071461763466485,0.05330324187194742,0.160315658213028,0.37432089197498314,0.0,0.43090011289633495,0.045246777118053944,0.4494535936032951,0.36563122312576196,1350.0
28,0.0,0.6110640532744729,0.05027696381066495,0.15714357449402924,0.37303867635621946,0.0,0.43564380641988454,0.04267186242103817,0.4501988210871731,0.36647595718493314,1400.0
29,0.0,0.6146138495665011,0.047503682942874235,0.15425942662931505,0.37187387537400746,0.0,0.43994891523525403,0.04031602127099514,0.4508780725096361,0.3672475656656786,1450.0
30,0.0,0.6178387493445088,0.044956440821233894,0.1516322234797098,0.3708139845235418,0.0,0.4438673920283866,0.038154655085784944,0.45149877865518556,0.36795407035671235,1500.0
31,0.0,0.6207761382377842,0.04261155672095083,0.14923450984472092,0.36984784453763964,0.0,0.44744395453523156,0.036166537358310484,0.45206738413953984,0.3686024903734418,1550.0
32,0.0,0.6234584326133638,0.04044822034433384,0.14704201536798414,0.36896554247952934,0.0,0.45071720327580234,0.03433326923563203,0.4525894982019518,0.36919897541857627,1600.0
33,0.0,0.6259137943443265,0.038448125060459665,0.14503330503684145,0.3681582952016019,0.0,0.4537205573249874,0.03263883770029909,0.4530700174506336,0.3697489195571577,1650.0
34,0.0,0.628166743041657,0.03659514337270701,0.14318944959332172,0.36741833022898307,0.0,0.4564830376700357,0.03106925361441868,0.4535132279383597,0.37025706030979166,1700.0
35,0.0,0.6302386780229001,0.034875042850066734,0.1414937242056702,0.36673877173801334,0.0,0.45902992314087565,0.029612252851315024,0.4539228909824603,0.3707275651501566,1750.0
36,0.0,0.6321483220255882,0.03327523916885946,0.13993133818714515,0.36611353527676366,0.0,0.46138330010174844,0.028257047881119192,0.45430231574333857,0.37116410676387146,1800.0
37,0.0,0.6339120978452985,0.031784582319945236,0.13848919550648311,0.36553723264922394,0.0,0.46356252376083584,0.02699412011726922,0.45465442082288265,0.37156992826800983,1850.0
38,0.0,0.6355444479328902,0.030393171977275982,0.137155684255721,0.36500508716044133,0.0,0.4655846060366242,0.025815045469065566,0.4549817866768083,0.37194789954840896,1900.0
39,0.0,0.637058105731867,0.029092198237730914,0.13592049251281504,0.3645128587685612,0.0,0.4674645424039272,0.024712347134993155,0.45528670030662155,0.37230056582096005,1950.0
