"","repl","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","d"
"1",0,9.76,0.879393730551528,0.89387937478282,0.0149495445669551,2.26149578163336,0.111512683722988,0.225086836398652,0.135997842796002,0.48395711622063,"HabSubsmpl_25"
"2",1,9.96,0.2,0.897491449803383,0.00314622241901945,2.28805637749268,0.0246073522030627,0.188916992725977,0.111712492447902,0.48395711622063,"HabSubsmpl_25"
