"","N1","N2","correl","cooc","int","euc","euctrim","coocpos","coocneg","intpos","intneg","euctrimpos","euctrimneg","shrd_rsc_pos","shrd_rsc_neg","repl","d"
"62","S2","S7",-0.457311886041109,0,0,0.716817188984231,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"63","S3","S7",0.216923076923077,0,0,1.0552752918959,1.0552752918959,0,0,0,0,0,1,0,0,0,"HabSubsmpl_25"
"64","S4","S7",0.546923076923077,0,-0.244552145424986,0.609638923143851,0,0,0,1,0,0,0,0,0,0,"HabSubsmpl_25"
"65","S5","S7",0.345758038503996,0,0,0.110163190249544,0.110163190249544,0,0,0,0,1,0,0,0,0,"HabSubsmpl_25"
"66","S6","S7",0.286153846153846,0,0.23775969944853,0.875247164212972,0.875247164212972,0,0,0,1,0,1,0,0,0,"HabSubsmpl_25"
"71","S1","S8",0,0,0,0.172548565773885,0.172548565773885,0,0,0,0,1,0,0,0,0,"HabSubsmpl_25"
"72","S2","S8",0.0627359266049175,0,0.176826466745643,0.444559045636402,0,0,0,0,1,0,0,0,0,0,"HabSubsmpl_25"
"73","S3","S8",0.921538461538462,0.921538461538462,-0.484323335288819,0.918043651031929,0.918043651031929,1,0,1,0,0,1,1,0,0,"HabSubsmpl_25"
"74","S4","S8",0.629230769230769,0,0.25525871403687,0.326742209427415,0.326742209427415,0,0,0,1,1,0,0,0,0,"HabSubsmpl_25"
"75","S5","S8",-0.0554176647079575,0,0.226613829632318,0.263555078376369,0.263555078376369,0,0,0,1,1,0,0,0,0,"HabSubsmpl_25"
"76","S6","S8",0.688461538461538,0,0,0.649700484568701,0,0,0,0,0,0,0,1,0,0,"HabSubsmpl_25"
"77","S7","S8",0.540769230769231,0,0,0.285868403173265,0.285868403173265,0,0,0,0,1,0,0,0,0,"HabSubsmpl_25"
"81","S1","S9",0,0,0.265338325640866,0.434144200708221,0,0,0,0,1,0,0,0,0,0,"HabSubsmpl_25"
"82","S2","S9",0.0404461618046444,0,0,0.434073890497456,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"83","S3","S9",-0.47900422152056,0,0.413124612005987,1.1175472019112,1.1175472019112,0,0,0,1,0,1,0,0,0,"HabSubsmpl_25"
"84","S4","S9",0.494106213953302,0,0,0.288415322840234,0.288415322840234,0,0,0,0,1,0,1,0,0,"HabSubsmpl_25"
"85","S5","S9",-0.0994597196389916,0,0,0.804436274851695,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"86","S6","S9",0.258670024232606,0,0,0.705567052558233,0,0,0,0,0,0,0,1,0,0,"HabSubsmpl_25"
"87","S7","S9",0.30203984865484,0,0.124011168533492,0.868858007866669,0.868858007866669,0,0,0,1,0,1,0,0,0,"HabSubsmpl_25"
"88","S8","S9",-0.283065550470113,0,0,0.599275097038708,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"91","S1","S10",0,0,0.271962843494066,0.574493150107913,0,0,0,0,1,0,0,0,0,0,"HabSubsmpl_25"
"92","S2","S10",-0.530503800413513,0,0.481890539900288,0.846167866154881,0.846167866154881,0,0,0,1,0,1,0,0,0,"HabSubsmpl_25"
"93","S3","S10",0.151538461538462,0,0,1.17558378201877,1.17558378201877,0,0,0,0,0,1,0,0,0,"HabSubsmpl_25"
"94","S4","S10",0.467692307692308,0,0,0.723585464716174,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"95","S5","S10",0.359010088760246,0,0.391103077587403,0.164824710573019,0.164824710573019,0,0,0,1,1,0,0,0,0,"HabSubsmpl_25"
"96","S6","S10",0.203846153846154,0,0,1.00765798896732,1.00765798896732,0,0,0,0,0,1,0,0,0,"HabSubsmpl_25"
"97","S7","S10",0.982307692307692,0.982307692307692,0.246571980539471,0.132675489533881,0.132675489533881,1,0,0,1,1,0,1,0,0,"HabSubsmpl_25"
"98","S8","S10",0.483076923076923,0,0,0.407924289048221,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"99","S9","S10",0.29158462312448,0,0,0.968922712304132,0.968922712304132,0,0,0,0,0,1,0,0,0,"HabSubsmpl_25"
"111","S1","S2",0.703981547932978,0.703981547932978,0,0.330844882710616,0.330844882710616,1,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"211","S1","S3",0.614653136734148,0,0,0.463290370010954,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"221","S2","S3",0.609500925362459,0,0,0.160457598944724,0.160457598944724,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"311","S1","S4",0,0,0.363990612696382,0.556906451897933,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"321","S2","S4",0,0,0,0.309115831319235,0.309115831319235,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"331","S3","S4",0,0,0.160097622055415,0.373649111602859,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"411","S1","S5",-0.422388928759787,0,0,1.01477125401426,1.01477125401426,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"421","S2","S5",-0.00692307692307692,0,0,0.82664675170857,0.82664675170857,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"431","S3","S5",-0.674942892571008,0,0,0.884173363286526,0.884173363286526,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"441","S4","S5",0,0,0.499029638109932,0.519605678765478,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"511","S1","S6",-0.602038864762356,0,0.231666203956165,0.631954531238814,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"521","S2","S6",0.0261538461538462,0,-0.427860880731955,0.392178739408431,0,0,0,1,0,0,0,0,0,1,"HabSubsmpl_25"
"531","S3","S6",-0.502238056032471,0,0.280202751014494,0.448629039029703,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"541","S4","S6",0,0,0,0.0831725662603127,0.0831725662603127,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"551","S5","S6",0.836923076923077,0.836923076923077,0,0.438485866125862,0,1,0,0,0,0,0,1,0,1,"HabSubsmpl_25"
"611","S1","S7",-0.683206133080679,0,0.401639742860555,1.03137438839345,1.03137438839345,0,0,0,1,0,1,0,0,1,"HabSubsmpl_25"
"621","S2","S7",-0.235048959145497,0,0,0.839792613662204,0.839792613662204,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"631","S3","S7",-0.712280701754386,-0.712280701754386,0,0.894708570843205,0.894708570843205,0,1,0,0,0,1,0,0,1,"HabSubsmpl_25"
"641","S4","S7",0,0,0.399513879929441,0.532056150335686,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"651","S5","S7",0.922770460698056,0.922770460698056,-0.319382937112557,0.019102391322426,0.019102391322426,1,0,1,0,1,0,1,0,1,"HabSubsmpl_25"
"661","S6","S7",0.889855861806182,0.889855861806182,0.240069827125353,0.450415257120641,0,1,0,0,1,0,0,1,0,1,"HabSubsmpl_25"
"711","S1","S8",-0.630218289291126,0,0,1.12271923198689,1.12271923198689,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"721","S2","S8",-0.268578881121758,0,0.497384175365223,0.921263001978296,0.921263001978296,0,0,0,1,0,1,0,0,1,"HabSubsmpl_25"
"731","S3","S8",-0.841744852093499,-0.841744852093499,0.386292989433149,0.967019669293841,0.967019669293841,0,1,0,1,0,1,0,0,1,"HabSubsmpl_25"
"741","S4","S8",0,0,0,0.612249154985171,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"751","S5","S8",0.901038826989123,0.901038826989123,0,0.113023401577061,0.113023401577061,1,0,0,0,1,0,1,0,1,"HabSubsmpl_25"
"761","S6","S8",0.862445380728226,0.862445380728226,-0.429751047960617,0.529460507698807,0,1,0,1,0,0,0,1,0,1,"HabSubsmpl_25"
"771","S7","S8",0.932540693416821,0.932540693416821,0.254560111392306,0.0944011965191862,0.0944011965191862,1,0,0,1,1,0,1,0,1,"HabSubsmpl_25"
"811","S1","S9",0.577529819161216,0,0,0.307032274000259,0.307032274000259,0,0,0,0,1,0,0,0,1,"HabSubsmpl_25"
"821","S2","S9",0.169648012370734,0,0,0.36991121314726,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"831","S3","S9",-0.152598195257249,0,0.469465437529239,0.52865438824936,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"841","S4","S9",0,0,0,0.389425526773676,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"851","S5","S9",0.136180037141133,0,0,0.74345988957002,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"861","S6","S9",-0.313521836920971,0,0.44149066606169,0.437659602231961,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"871","S7","S9",-0.107089850224948,0,0,0.76139199813777,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"881","S8","S9",-0.0307231416029424,0,0,0.855362708129661,0.855362708129661,0,0,0,0,0,1,0,0,1,"HabSubsmpl_25"
"911","S1","S10",0.984609465178915,0.984609465178915,0,0.539035043174183,0,1,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"921","S2","S10",0.690132730596592,0,-0.193665560062958,0.352441549799055,0,0,0,1,0,0,0,0,0,1,"HabSubsmpl_25"
"931","S3","S10",0.551522411285083,0,0.137380071237569,0.449558038376796,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"941","S4","S10",0,0,0.462898172268382,0.105785496853567,0.105785496853567,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"951","S5","S10",-0.34391229718693,0,0,0.486493273846012,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"961","S6","S10",-0.575110608830493,0,0.384910420122579,0.119981205806912,0.119981205806912,0,0,0,1,1,0,0,0,1,"HabSubsmpl_25"
"971","S7","S10",-0.618526187375195,0,0.425900618961116,0.501553711110027,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"981","S8","S10",-0.574286416116538,0,0.128214005633883,0.58950680614779,0,0,0,0,1,0,0,0,0,1,"HabSubsmpl_25"
"991","S9","S10",0.661792997306656,0,0,0.319955549749092,0.319955549749092,0,0,0,0,1,0,1,0,1,"HabSubsmpl_25"
