"","repl","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","d"
"1",0,7.72,0.737111479583199,0.84387323648149,0.0131246156632317,1.91945690631582,0.0691783639248197,0.270127589816805,0.165855205120356,0.447715832856748,"HabSubsmpl_25"
"2",1,7.92,0.4,0.828340506502651,0.00939523345661451,1.87036207279068,0.0606437745199418,0.205452334321322,0.130109100985882,0.447715832856748,"HabSubsmpl_25"
