"","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","mn_rch_rsc","sd_rch_rsc","mn_simp_rsc","sd_simp_rsc","mn_shan_rsc","sd_shan_rsc","mn_bc_rsc","sd_bc_rsc","d"
"1","7.5","0.879115392863101","0.829719930490092","0.0203161605622764","1.8522679073008","0.115200365313834","0.285136362095826","0.125571969842501","0.503119025494485","3","0","0.627974054987088","0.0364858467379197","1.04029479537817","0.0540054898437416","0.249106487126966","0.0995069565010451","HabSubsmpl_25"
