"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","repl","err","sp_nms","Ridx","d"
"2",0,0,0.647576480269857,0.533946047572764,0,0.578944828048096,0.241624405373119,0.491561068679028,0.00504862041811424,0.240028254286266,0,0,"H2",2,"HabSubsmpl_25"
"6",0,0,0.244780499708164,0.440800842333122,0,0.386162808900268,0.206288282035756,0.268917961871892,0.157224203389631,0.219397284071484,0,0,"H6",6,"HabSubsmpl_25"
"25",0,0,0.638655967530101,0.600152536817422,0,0.64221229519301,0.23884884542283,0.486918522868128,0.0563625710398676,0.238010493815791,0,0,"H25",25,"HabSubsmpl_25"
"15",0,0,0.400043933198631,0.497873963318014,0.0147789452694947,0.395692907506784,0.375084383647554,0.456902483242479,0.0932678597824017,0.389514833745456,0,0,"H15",15,"HabSubsmpl_25"
"19",0,0,0.367937549833361,0.323362901705764,0.0168973709719881,0.266387738597224,0.288233796051001,0.37866100128101,0.00103649966387744,0.293725885203814,0,0,"H19",19,"HabSubsmpl_25"
"7",0,0,0.278138886720701,0.338868070877527,0,0.311523664520075,0.180405396835988,0.265137556636799,0.0689857600749513,0.187942356014858,0,0,"H7",7,"HabSubsmpl_25"
"5",0,0,0.352867249266557,0.473848411293824,0,0.43852803188148,0.228214512180731,0.337122454175423,0.11968896726346,0.238445642072247,0,0,"H5",5,"HabSubsmpl_25"
"13",0,0.0287062824169249,0.725945959978631,0.494590981249057,0,0.623199115540472,0.154841971651994,0.470587928763263,0,0.133470944369927,0,0,"H13",13,"HabSubsmpl_25"
"3",0,0,0.213399082159351,0.254766323555665,0,0.219542236657088,0.16341838270856,0.219970573392359,0.0451483326857778,0.171281734795004,0,0,"H3",3,"HabSubsmpl_25"
"10",0,0,0.316875643208961,0.339173307585561,0,0.330896484233937,0.167584800261254,0.275467084570016,0.0503928521849563,0.172107371754349,0,0,"H10",10,"HabSubsmpl_25"
"11",0,0,0.579766607323258,0.56924557010428,0,0.560596521443322,0.29736538436618,0.496437329959313,0.0562176433914587,0.303989643003932,0,0,"H11",11,"HabSubsmpl_25"
"12",0,0,0.242376179679762,0.420080982079756,0,0.377537726821818,0.184797926769099,0.252841668587622,0.146805782208383,0.195820208288408,0,0,"H12",12,"HabSubsmpl_25"
"18",0,0,0.482276687607908,0.294742182953751,0,0.377456485060309,0.113054493854495,0.325141553143154,0,0.118336260513261,0,0,"H18",18,"HabSubsmpl_25"
"4",0,0,0.238398693916106,0.261381417105401,0.00807843717089897,0.211220035300503,0.205928981577683,0.259675880255139,0.032366675321606,0.21274810617224,0,0,"H4",4,"HabSubsmpl_25"
"21",0,0,0.277065984037268,0.55606316085187,0,0.496811340733122,0.226700182056943,0.301399023678937,0.22072685599464,0.241893664236344,0,0,"H21",21,"HabSubsmpl_25"
"1",0,0,0.339902299593095,0.24134510155023,0,0.284891051005115,0.0988270962165354,0.240549900804965,0,0.0998162192242401,0,0,"H1",1,"HabSubsmpl_25"
"8",0,0.0529724191150433,0.603961497377855,0.606129050672338,0,0.680315292944357,0.173181817771756,0.416852650135856,0.100134576728131,0.134492484163324,0,0,"H8",8,"HabSubsmpl_25"
"24",0,0,0.398200631085171,0.242370189477525,0,0.262813413892833,0.180176059463751,0.32793285622617,0,0.19538337156978,0,0,"H24",24,"HabSubsmpl_25"
"17",0,0,0.28740408461255,0.513706383597313,0,0.448638691909945,0.243956867896492,0.316806635247032,0.181513989135528,0.259436329100206,0,0,"H17",17,"HabSubsmpl_25"
"23",0,0,0.18115757980721,0.256840044419588,0.00295917110942388,0.205842660550268,0.175161663230745,0.211770110660833,0.0631105855577041,0.184321086843916,0,0,"H23",23,"HabSubsmpl_25"
"9",0,0.0186482589026939,0.13826631986748,0.411270029138496,0,0.377132818802653,0.118823139170862,0.154481667200279,0.210511934395764,0.117124302053645,0,0,"H9",9,"HabSubsmpl_25"
"20",0,0.0142165985834801,0.274178175285107,0.396009078959788,0,0.399920453846635,0.123984601819713,0.224542405488473,0.124543343871791,0.118620460392066,0,0,"H20",20,"HabSubsmpl_25"
"14",0,0.00284702317251343,0.724247171452801,0.487151392712306,0,0.600301465156931,0.18015874101529,0.492526246845089,0,0.180595607280276,0,0,"H14",14,"HabSubsmpl_25"
"16",0,0,0.379451567931886,0.254157167488261,0,0.274193634248911,0.165476757669683,0.307058585737208,0,0.1756879977693,0,0,"H16",16,"HabSubsmpl_25"
"22",0,0,0.478347887886677,0.605184415971956,0,0.603206101204784,0.230954851572914,0.403655450778183,0.147564861975976,0.237396468239249,0,0,"H22",22,"HabSubsmpl_25"
"43",0.131484156521135,0.305094936691165,0,0,0.418557380153228,0.331979280340756,0.23104878827457,0.261479159011469,0.186560043396129,0.111517381467201,1,0,"H18",18,"HabSubsmpl_25"
"47",0.262401696937583,0.40128400443941,0.00107544813057328,0,0.396276621084453,0.266601651740966,0.154548568346366,0.180745049758598,0.280532957670889,0.237376443845629,1,0,"H22",22,"HabSubsmpl_25"
"36",0.0702061271247257,0.275995695611367,0.0566440464969222,0,0.262915295500853,0.284831832454337,0.141410589284122,0.140780324454333,0.0411625473148632,0.0676087896160255,1,0,"H11",11,"HabSubsmpl_25"
"33",0.160255764189467,0.181769289479418,0.048849316039173,0,0,0.0372447975066326,0,0,0.113527491241931,0.137040087009639,1,0,"H8",8,"HabSubsmpl_25"
"49",0,0.301862490346691,0,0,0.52463175465448,0.581532980744908,0.333819352294767,0.453571936908368,0.0227843284951436,0,1,0,"H24",24,"HabSubsmpl_25"
"31",0.374122931374273,0.466453294718803,0.128888077648937,0,0.247304908975504,0.127578806892505,0.00221770170647578,0,0.255536432690102,0.337004934713437,1,0,"H6",6,"HabSubsmpl_25"
"26",0.145099916326029,0.445933187458249,0.100987954835428,0,0.400269291122832,0.40144806556211,0.203487794503214,0.180835381241484,0.0925537643062763,0.140246590554498,1,0,"H1",1,"HabSubsmpl_25"
"42",0.0843149247655662,0.386791047181862,0.164599715361448,0,0.296132348284134,0.318970745779812,0.168577859304581,0.0759483290175705,0,0.094755177831437,1,0,"H17",17,"HabSubsmpl_25"
"38",0.225789252896639,0.340359815825128,0.0185658922660421,0,0.303517884821274,0.197061675950575,0.108584183613448,0.113115518960899,0.22302326861451,0.207541757699287,1,0,"H13",13,"HabSubsmpl_25"
"37",0.276330028636327,0.495536549519916,0.259139952041921,0,0.181083751622431,0.242684320307865,0,0,0.0378609393001635,0.234220829944653,1,0,"H12",12,"HabSubsmpl_25"
"39",0.0142834834962428,0.199294013979553,0,0,0.271845905315676,0.314413475529195,0.166175431556586,0.218784383830907,0.0310631433477672,0.0086951779110956,1,0,"H14",14,"HabSubsmpl_25"
"27",0.279513634597093,0.412713378004727,0,0,0.410055005538109,0.262834157042448,0.158349365927573,0.182154895270883,0.301976839508902,0.252642847728148,1,0,"H2",2,"HabSubsmpl_25"
"46",0.274838583820896,0.500039121390081,0.311331327278144,0,0.119650344518386,0.239514946497405,0,0,0,0.203999229650517,1,0,"H21",21,"HabSubsmpl_25"
"44",0.296646222126074,0.427835412802338,0.105338696466073,0,0.293508754819427,0.143207762987078,0.0826195520960897,0.00788841169493964,0.2367685439392,0.281732564251114,1,0,"H19",19,"HabSubsmpl_25"
"28",0.1277649024929,0.204508238203184,0.0690391882059264,0,0.123889770846856,0.0800871539445092,0.0308273001798699,0,0.0795339512575744,0.120771910716195,1,0,"H3",3,"HabSubsmpl_25"
"41",0.137442540193578,0.355725332179365,0.0509329403555613,0,0.336101471822938,0.320447112541255,0.162091476982893,0.168366458777473,0.113972861651742,0.128393340597695,1,0,"H16",16,"HabSubsmpl_25"
"48",0.127728548044192,0.256757574604514,0.0061628975588206,0,0.259906818565895,0.22289168298225,0.115363057276713,0.142011805954563,0.131445968503492,0.115360419973176,1,0,"H23",23,"HabSubsmpl_25"
"29",0.0450236721485082,0.195747473290246,0.00947043312318783,0,0.218432357497908,0.243891962838311,0.118633958569845,0.152898228123733,0.0438687463158824,0.0394184604229531,1,0,"H4",4,"HabSubsmpl_25"
"40",0.306454468741126,0.356918593429214,0.130977520944197,0,0.136291769894939,0.0783723604620797,0,0,0.179750320600853,0.244394571299847,1,0,"H15",15,"HabSubsmpl_25"
"35",0,0.266695550295217,0,0,0.441127299587186,0.50215500997686,0.278194872101205,0.382199676098564,0.0152008472043755,0,1,0,"H10",10,"HabSubsmpl_25"
"45",0.250195257896826,0.437753591030347,0.264490168755344,0,0.11127220730978,0.207371664596119,0,0,0.00410307995994012,0.185641414050095,1,0,"H20",20,"HabSubsmpl_25"
"32",0.229186916834003,0.467574895047064,0.0703225196838172,0,0.41448364110346,0.343631863069086,0.179896573826499,0.167113560231179,0.196559878761772,0.214827452011759,1,0,"H7",7,"HabSubsmpl_25"
"34",0.37193080473529,0.508051714498052,0.246879309933906,0,0.156619354796543,0.16823887384894,0,0,0.136923730309446,0.28483394621406,1,0,"H9",9,"HabSubsmpl_25"
