,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,n_nms,Ridx
0,0.30687417197833605,0.31382587136657103,0.34123624568999944,0.3262178812543823,0.2945275256649629,0.3245169221047219,0.3357380648870852,0.34061478582181326,0.32618858100803255,0.33131419280922125,0,0,H1,1
1,0.38523943094648494,0.3721476445799549,0.30968901591626785,0.3039349430813139,0.41868837772906853,0.3027721105673951,0.2901903051643705,0.31198201312339496,0.3357972939669294,0.33679687772141254,0,0,H2,2
2,0.33199983366779195,0.33673192761091264,0.3118245097212829,0.16478042579344593,0.36458496945327173,0.1460717988267535,0.18808042166376726,0.3159141490790973,0.2926164891158515,0.3389252045336231,0,0,H3,3
3,0.3391354606454243,0.3393188051487416,0.3190711104428527,0.25281579029625495,0.35854032732562313,0.24432280719752453,0.2611630043123563,0.3212269109897456,0.31435894782460005,0.3351055210850125,0,0,H4,4
4,0.2207141688133521,0.21407080040097962,0.19685911750849316,0.2394227514689419,0.22406146635851823,0.24466709547288887,0.22685677122434555,0.1965225362753133,0.21308786304204155,0.19936051716770323,0,0,H5,5
5,0.36521257328324563,0.3439296740614084,0.2550986480706538,0.28564815026275403,0.40763486653436076,0.28887643763956106,0.25839853496000004,0.2575101827879959,0.30015665386607904,0.28929332596677365,0,0,H6,6
6,0.13831658660056637,0.128745304502222,0.001,0.13323807131336216,0.1504179264108124,0.13767713600326273,0.11812067121279869,0.001,0.11800090967804548,0.10582731574741795,0,0,H7,7
7,0.23093003098939258,0.23275379860417655,0.2429366371832095,0.24839238622320903,0.2248760596544971,0.24915139191668886,0.24973495913537883,0.24246370293485428,0.23960454625161418,0.23800872256089056,0,0,H8,8
8,0.23090322979465674,0.22565923681768596,0.2071530509156318,0.2252994372059216,0.23817450828765555,0.22745704651067336,0.21727985620701512,0.20739699581181464,0.21895090227055292,0.21295085239910894,0,0,H9,9
9,0.23116816092479875,0.2333116501472054,0.25112162986753334,0.27588091249623103,0.21855634630020102,0.2791264601715127,0.2752034261983156,0.2499606562847819,0.24840755265239275,0.2407900365675976,0,0,H10,10
10,0.2522614963080336,0.25546644516556993,0.2777438458814353,0.301095952420201,0.23749903443160789,0.3041954300200149,0.3017631941062265,0.27645875922186197,0.27279018327170007,0.2656780202994914,0,0,H11,11
11,0.27800829568463387,0.26589134447805823,0.22923852281497395,0.2903513155983796,0.2890625679084276,0.2977974863397274,0.26946279756470404,0.2291694860366181,0.25775598161746044,0.2378884827303784,0,0,H12,12
12,0.1186300079991971,0.12155096226880069,0.14451391349933948,0.17414929589648923,0.102673364365883,0.17804555014618936,0.17373062843632225,0.14306721387811994,0.14054648450487903,0.13145051872170044,0,0,H13,13
13,0.30430140189407534,0.319400184853705,0.38633664394595096,0.37696482706350865,0.2705204376413573,0.3762524905880531,0.3947844215271517,0.3842201069760157,0.3551770231562621,0.35903408620834826,0,0,H14,14
14,0.44600499102985847,0.4774543530466343,0.5495346015574472,0.3185226583823464,0.439002206901989,0.28990978292136194,0.38163801810913234,0.5521015290667742,0.4707744587088245,0.5449969655061319,0,0,H15,15
15,0.17747428213154778,0.17414180568783028,0.15588100516974532,0.14699791912347152,0.18821106437685148,0.1457503244055743,0.14441121157467754,0.1567093572524276,0.16204071588968388,0.16461683038576314,0,0,H16,16
16,0.3111799714403179,0.3147377988979964,0.30642798199687643,0.22858738615760546,0.32587829558753884,0.2187177721886885,0.24208387098609463,0.3084237764002733,0.2941299788254058,0.3187088139340968,0,0,H17,17
17,0.14235400728540526,0.14999725658139626,0.1866580756830133,0.19063362714550608,0.12264122947343334,0.1913915565523797,0.1985822734691947,0.18529905363923194,0.1714559114194641,0.17067948511313305,0,0,H18,18
18,0.4505473015125117,0.40988385576434344,0.26076117985011305,0.38382261427675723,0.5122188756291921,0.3982891642908663,0.3238062941411843,0.2632349679958297,0.35108860702305494,0.310086531378058,0,0,H19,19
19,0.2354882179899888,0.2469255196951416,0.273296517370614,0.18977763964295766,0.23279347707929013,0.1794352688907023,0.21267029253494577,0.27421374580663355,0.2446859074778502,0.2715240497128061,0,0,H20,20
20,0.3150292393716618,0.34627906732800257,0.4500760359661025,0.3215738873144174,0.27779948966740253,0.3061040288461926,0.37186736934886017,0.4492940066166855,0.37843631027425867,0.42056500479149966,0,0,H21,21
21,0.24866210276445966,0.2563946043218662,0.2881079237634028,0.2752475772481056,0.23377683975542216,0.273848769756441,0.28536439957473275,0.2872898504269791,0.2716220592416674,0.2761200800642245,0,0,H22,22
22,0.23128873387636448,0.24949250889569433,0.30468849718636193,0.213287758103908,0.21455820592435645,0.2021538572270764,0.24461882788460354,0.3047786440623051,0.2618725488740212,0.291591517621775,0,0,H23,23
23,0.32327501647626555,0.33101982497153526,0.3470892384021622,0.28491947257543193,0.3231323389977616,0.2771958762555817,0.3011115275783517,0.34789552768190507,0.3273475747720123,0.34727828981861314,0,0,H24,24
24,0.21696601443392982,0.21644223619665937,0.22276619055216718,0.2502444333067385,0.21000318231605392,0.25375222482687215,0.24628831303609405,0.22194403970123477,0.22562627585175873,0.2169945934076895,0,0,H25,25
0,0.3131368011650054,0.34765879272014993,0.37234533437603484,0.3702088567896939,0.3464894868202119,0.3415916968996811,0.2670750214948611,0.3243664776643633,0.40987908860599065,0.3551568828004143,1,0,H1,1
1,0.244460978652029,0.24054316312298124,0.26810097073559713,0.1688535599299666,0.2981250012187778,0.30623042210499757,0.32558333813956986,0.20849811601975288,0.3222106574887753,0.3026160977658943,1,0,H2,2
2,0.1604354398659556,0.16545398875671055,0.16562199474429298,0.17652140129201402,0.15881093963680032,0.1572482886032378,0.14518788539743566,0.16597643514594304,0.16450162786169004,0.1594540763811097,1,0,H3,3
3,0.2781257861775,0.28028820629377726,0.27979788346027784,0.2863383323981024,0.27636098844814055,0.27554773263651605,0.2701491174280259,0.28115627363520806,0.27823325420014156,0.2765366320869926,1,0,H4,4
4,0.24747337352834586,0.24310976586260633,0.24429045805683827,0.23046554512848377,0.25139652188930595,0.2530851737213977,0.2640478325452494,0.24113954092355266,0.24781547767843543,0.2510765750702441,1,0,H5,5
5,0.1881915651731242,0.21393735580758874,0.21408555710477425,0.27233970388977374,0.1785071566066965,0.17031308320169622,0.1081855407419326,0.21743302915636803,0.2069657851357046,0.18167782907277802,1,0,H6,6
6,0.2138792993805998,0.22133664231096875,0.21715698110921355,0.24786816982104484,0.20308377857262716,0.19966029580930544,0.1801493574054051,0.22717386985828017,0.2069763323618528,0.20324071049032486,1,0,H7,7
