"","S1","S2","S3","S4","S5","S6","S7","S8","S9","S10","repl","d"
"1",0,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"2",0,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"3",0,0,0,0,0,0,0,0.921538461538462,0,0,0,"HabSubsmpl_25"
"4",0,0,0,0,0,0.909230769230769,0,0,0,0,0,"HabSubsmpl_25"
"5",0,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"6",0,0,0,0.909230769230769,0,0,0,0,0,0,0,"HabSubsmpl_25"
"7",0,0,0,0,0,0,0,0,0,0.982307692307692,0,"HabSubsmpl_25"
"8",0,0,0.921538461538462,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"9",0,0,0,0,0,0,0,0,0,0,0,"HabSubsmpl_25"
"10",0,0,0,0,0,0,0.982307692307692,0,0,0,0,"HabSubsmpl_25"
"11",0,0.703981547932978,0,0,0,0,0,0,0,0.984609465178915,1,"HabSubsmpl_25"
"12",0.703981547932978,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"13",0,0,0,0,0,0,-0.712280701754386,-0.841744852093499,0,0,1,"HabSubsmpl_25"
"14",0,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"15",0,0,0,0,0,0.836923076923077,0.922770460698056,0.901038826989123,0,0,1,"HabSubsmpl_25"
"16",0,0,0,0,0.836923076923077,0,0.889855861806182,0.862445380728226,0,0,1,"HabSubsmpl_25"
"17",0,0,-0.712280701754386,0,0.922770460698056,0.889855861806182,0,0.932540693416821,0,0,1,"HabSubsmpl_25"
"18",0,0,-0.841744852093499,0,0.901038826989123,0.862445380728226,0.932540693416821,0,0,0,1,"HabSubsmpl_25"
"19",0,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
"20",0.984609465178915,0,0,0,0,0,0,0,0,0,1,"HabSubsmpl_25"
