,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,sp_nms,Ridx
0,0.0,0.1414446051946326,0.6256758523418611,0.5847115160506017,0.21327504725928584,0.6429259058943926,0.5861956832029096,0.6192492043545984,0.3318806430070036,0.4783378269754632,0,0,S1,1
1,0.1414446051946326,0.0,0.4889173118998083,0.5962429914340527,0.33572354208643546,0.6685608967081607,0.5409811969189455,0.48165439249693087,0.22258281181744993,0.33732762308603675,0,0,S2,2
2,0.6256758523418611,0.4889173118998083,0.0,0.7354807986464534,0.8233526670427527,0.8261673482785813,0.5288902634353196,0.014998618648566771,0.3259055109261437,0.17180019862863852,0,0,S3,3
3,0.5847115160506017,0.5962429914340527,0.7354807986464534,0.0,0.7416576796776241,0.09072406614274098,0.23470751990249733,0.7417300498319488,0.49024065743123824,0.7158076337343865,0,0,S4,4
4,0.21327504725928584,0.33572354208643546,0.8233526670427527,0.7416576796776241,0.0,0.7829520388409328,0.7832873555128209,0.8154170201087375,0.5439966768161105,0.6648158707050155,0,0,S5,5
5,0.6429259058943926,0.6685608967081607,0.8261673482785813,0.09072406614274098,0.7829520388409328,0.0,0.31905503292235765,0.8324482754930324,0.5768463396962374,0.8048392831995244,0,0,S6,6
6,0.5861956832029096,0.5409811969189455,0.5288902634353196,0.23470751990249733,0.7832873555128209,0.31905503292235765,0.0,0.5374937826123761,0.36125834127271245,0.5473680353961139,0,0,S7,7
7,0.6192492043545984,0.48165439249693087,0.014998618648566771,0.7417300498319488,0.8154170201087375,0.8324482754930324,0.5374937826123761,0.0,0.3241983066213348,0.16014054347428106,0,0,S8,8
8,0.3318806430070036,0.22258281181744993,0.3259055109261437,0.49024065743123824,0.5439966768161105,0.5768463396962374,0.36125834127271245,0.3241983066213348,0.0,0.23714293306562087,0,0,S9,9
9,0.4783378269754632,0.33732762308603675,0.17180019862863852,0.7158076337343865,0.6648158707050155,0.8048392831995244,0.5473680353961139,0.16014054347428106,0.23714293306562087,0.0,0,0,S10,10
0,0.0,0.23209818683082264,0.39951600408363197,0.5975678733223386,0.3519738315107726,0.37428512304913164,0.5740050163440457,0.22194214848516955,0.7327608451955312,0.40348927799802403,1,0,S1,1
1,0.23209818683082264,0.0,0.21167730794017406,0.4429034328105491,0.32271626192718517,0.3736850829801432,0.7532409997681019,0.22288313728815587,0.579623081505407,0.34484572088957893,1,0,S2,2
2,0.39951600408363197,0.21167730794017406,0.0,0.5531738979879863,0.2527782039796889,0.31078626895120154,0.7995800050943721,0.43382320987474565,0.36930694249331253,0.23466597579203244,1,0,S3,3
3,0.5975678733223386,0.4429034328105491,0.5531738979879863,0.0,0.7562117314385113,0.8110163962639272,1.1693479214204137,0.3953445206605176,0.8677414333823416,0.7650379403063092,1,0,S4,4
4,0.3519738315107726,0.32271626192718517,0.2527782039796889,0.7562117314385113,0.0,0.05858529525950729,0.5640982746480139,0.5058317594762628,0.42627049278281054,0.06001903553028002,1,0,S5,5
5,0.37428512304913164,0.3736850829801432,0.31078626895120154,0.8110163962639272,0.05858529525950729,0.0,0.5168919050170916,0.5452613036760633,0.45106495249066936,0.09425861988543417,1,0,S6,6
6,0.5740050163440457,0.7532409997681019,0.7995800050943721,1.1693479214204137,0.5640982746480139,0.5168919050170916,0.0,0.79218801589539,0.9480337380324656,0.6111494744047569,1,0,S7,7
7,0.22194214848516955,0.22288313728815587,0.43382320987474565,0.3953445206605176,0.5058317594762628,0.5452613036760633,0.79218801589539,0.0,0.8024514523043547,0.5423728075566803,1,0,S8,8
8,0.7327608451955312,0.579623081505407,0.36930694249331253,0.8677414333823416,0.42627049278281054,0.45106495249066936,0.9480337380324656,0.8024514523043547,0.0,0.3666684803482607,1,0,S9,9
9,0.40348927799802403,0.34484572088957893,0.23466597579203244,0.7650379403063092,0.06001903553028002,0.09425861988543417,0.6111494744047569,0.5423728075566803,0.3666684803482607,0.0,1,0,S10,10
