"","repl","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","d"
"1",0,7.36,0.7,0.820591187123776,0.0200861044457653,1.80088390188703,0.0888988793431126,0.335281584555005,0.174059847890941,0.454472375420333,"HabSubsmpl_25"
"2",1,6.04,0.675771164423776,0.777836925932603,0.015339139013753,1.5791710121607,0.0812493320781293,0.249873810868969,0.156540120098632,0.454472375420333,"HabSubsmpl_25"
