"","repl","mn_rch","sd_rch","mn_simp","sd_simp","mn_shan","sd_shan","mn_bc","sd_bc","mn_rscprf","d"
"1",0,6,0,0.804907359115911,0.00959370568252229,1.70846003378093,0.0290012934547824,0.123159930677514,0.0742066171313826,0.447959278373848,"HabSubsmpl_25"
"2",1,7.12,0.33166247903554,0.808663490675919,0.0190501297102975,1.77297531385612,0.0786988553339726,0.188318702549114,0.102569473500076,0.447959278373848,"HabSubsmpl_25"
