,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,repl,err,sp_nms,Ridx
0,0.30749743215479586,0.44817875437594396,0.0,0.7809703308328747,0.0,0.0,0.6619464095741179,0.35712428353361975,0.0,0.3238077365066911,0,0,H1,1
1,0.24412991771358902,0.35339960808487436,0.0,0.6211704262131067,0.0,0.0,0.5136227670400352,0.28981431956337594,0.0,0.26338775894477595,0,0,H2,2
2,0.28968652288677593,0.4964638691799614,0.0,0.8030500515000473,0.0,0.0,0.7918786891646599,0.289293770093691,0.0,0.2959949847183256,0,0,H3,3
3,0.2845082454339628,0.39138743429424416,0.0,0.6893961583792938,0.0,0.0,0.5829658963622545,0.32801234215245895,0.0,0.2806545954598129,0,0,H4,4
4,0.40621505145843817,0.5549345976000701,0.0,0.906879099068852,0.0,0.0,0.9660453274317273,0.3655344111968291,0.0,0.267853724281129,0,0,H5,5
5,0.1972444805239675,0.3456997901063391,0.0,0.5786007310833354,0.0,0.0,0.5086106612256616,0.2275232251357616,0.0,0.24546182699752286,0,0,H6,6
6,0.209844259258908,0.44324494288076166,0.0,0.7201345520438727,0.0,0.0,0.6424292006372655,0.2456290312051624,0.0,0.31715910700505634,0,0,H7,7
7,0.26108208972797614,0.47739852888374595,0.0,0.7977611942215939,0.0,0.0,0.691266027107588,0.3084221396791564,0.0,0.34762369976994284,0,0,H8,8
8,0.22742035241473954,0.3867219989671162,0.0,0.6774259741627369,0.0,0.0,0.5189166100935507,0.299865881958097,0.0,0.322463120536223,0,0,H9,9
9,0.3293949458098789,0.45942025800692216,0.0,0.767831308960296,0.0,0.0,0.7586429691188713,0.324462266063548,0.0,0.2591716451638146,0,0,H10,10
10,0.24999262625273744,0.38356998749273463,0.0,0.6562263793285469,0.0,0.0,0.5741793018084073,0.28368715600825506,0.0,0.2679317142304727,0,0,H11,11
11,0.3399875996108625,0.46045582512809363,0.0,0.7750649632665604,0.0,0.0,0.7615452316302543,0.33649640543378817,0.0,0.26015828695574844,0,0,H12,12
12,0.289179619408156,0.5227630083564769,0.0,0.7585529638384795,0.0,0.0,0.9826385474453586,0.17508466334609887,0.0,0.16998691691939805,0,0,H13,13
13,0.2786736424471433,0.387351609101759,0.0,0.6439769186061055,0.0,0.0,0.6473405026448129,0.26904835871490274,0.0,0.21145269223155974,0,0,H14,14
14,0.26970507787149817,0.398982143172337,0.0,0.7046369714410617,0.0,0.0,0.5663351116779979,0.32988036659165876,0.0,0.30911498135062787,0,0,H15,15
15,0.20733295658745812,0.39316220900586724,0.0,0.6644710508232351,0.0,0.0,0.5456805271875418,0.26194276856126814,0.0,0.30719667134307277,0,0,H16,16
16,0.23944689728351323,0.4904891228852927,0.0,0.8296522638854509,0.0,0.0,0.6564117188186106,0.32101289834132174,0.0,0.40306818214752477,0,0,H17,17
17,0.272586998193526,0.3168452732660376,0.0,0.5673044943674024,0.0,0.0,0.5048220618641716,0.2935247534066717,0.0,0.2029443032277175,0,0,H18,18
18,0.2823431426974474,0.4170885659201067,0.0,0.7367059529141733,0.0,0.0,0.5923372830138613,0.3451213019496619,0.0,0.32292283580689773,0,0,H19,19
