"","repl","mn_rch_rsc","sd_rch_rsc","mn_simp_rsc","sd_simp_rsc","mn_shan_rsc","sd_shan_rsc","mn_bc_rsc","sd_bc_rsc","d"
"1",0,3,0,0.637396226013064,0.0492377626531196,1.05541823068848,0.071663013772308,0.183228408789769,0.0998347678756581,"HabSubsmpl_25"
"2",1,3,0,0.637919553598959,0.0240551118374578,1.05515525248596,0.036841225658669,0.215505845592551,0.0811742447974302,"HabSubsmpl_25"
